experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_dlccznn_live,line,dlccznn,60,20.0,1,8.803206642775385e-05,9.009558135136125e-05,0.00010980241016645767,0.000938405274787997,0.000836833962239325,0.0037285962188424605,0.0004378229876800157,0.007207142245908239,0.0009738176823479189,1.895900895822679,184.65678689999913,0.09232839344999956
