joint,initial_rad,final_rad,delta_rad
theta_1,0.0,1.7238282132689339e-06,1.7238282132689339e-06
theta_2,-1.5707963267948966,-1.5707927003829243,3.6264119722684285e-06
theta_3,1.5707963267948966,1.5707931967424866,-3.130052409927586e-06
theta_4,0.0,-4.084697189589838e-06,-4.084697189589838e-06
theta_5,1.5707963267948966,1.5707942121206742,-2.114674222397639e-06
theta_6,0.0,-1.0143173753389103e-13,-1.0143173753389103e-13
