experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_live,small_circle,dlccznn,40,euler,clean,20.0,1,0.0004057649389290536,0.00040709527008869604,0.0006790915883819146,0.001170252557215197,0.0010236501693725586,0.030119751175699722,0.0027553016211893343,0.06382156491756344,0.023945882162235768,1.4385632033047089,183.8602593000105,0.09193012965000526
