method,idx,kp,lam,gamma,reg,power,clip,mean_pos,final_pos,drift,solver,score,ok
method1,18,40.0,0.01,2.0,1.0,1.0,2.0,0.05606854622043831,0.05433846871090836,0.2981514299602708,2.2095881577041014,0.06313636889849578,False
method1,19,40.0,0.01,5.0,0.01,1.0,1.0,0.012659941237290022,0.0032920640974100687,0.034255604488419855,0.21824528066724103,0.01345417596739204,True
method1,20,40.0,0.01,5.0,0.01,1.0,2.0,0.01265715523468794,0.0032725992390879644,0.03422549904211789,0.21863202493968134,0.01345098122800014,True
method1,21,40.0,0.01,5.0,0.1,1.0,1.0,0.027023159251786683,0.05149600961862652,0.2855013947371346,2.1572424287440133,0.033811808360901384,True
method1,22,40.0,0.01,5.0,0.1,1.0,2.0,0.026083386688733973,0.04211461927350022,0.22648981582278943,1.8279835893159042,0.031527174799847714,True
method1,23,40.0,0.01,5.0,1.0,1.0,1.0,0.05504693255342904,0.052465553922208495,0.2684757719851499,2.084887628340577,0.061458891807302324,False
method1,24,40.0,0.01,5.0,1.0,1.0,2.0,0.04407122790437893,0.046114506023646806,0.2571784440757639,1.9429819106080306,0.050186287741198224,True
method1,25,40.0,0.01,10.0,0.01,1.0,1.0,0.01097541712642028,0.009803706986547785,0.06615367322851798,0.5659032207411243,0.0125814422013612,True
method1,26,40.0,0.01,10.0,0.01,1.0,2.0,0.01097541712642028,0.009803706986547785,0.06615367322851798,0.5659032207411243,0.0125814422013612,True
method1,27,40.0,0.01,10.0,0.1,1.0,1.0,0.02400650530618932,0.04728230181745209,0.2598698515977108,1.9456783661523402,0.030176741521219706,True
method1,28,40.0,0.01,10.0,0.1,1.0,2.0,0.02325819417391461,0.035386601074307175,0.18958655593646187,1.4664013672637317,0.027783125976275715,True
method1,29,40.0,0.01,10.0,1.0,1.0,1.0,0.0460311392420628,0.051545499802585895,0.2856642344204058,2.1319012689861463,0.052810374564963986,True
method1,30,40.0,0.01,10.0,1.0,1.0,2.0,0.03887949070945143,0.04572766840086642,0.24843109664600535,1.9510807588120376,0.04482365302177756,True
method1,31,40.0,0.05,0.5,0.01,1.0,1.0,0.015400132158979356,0.0329344162068579,0.18317346513769778,1.3882058747007948,0.019757704399083708,True
method1,32,40.0,0.05,0.5,0.01,1.0,2.0,0.015356191218649791,0.03208325079524792,0.17790963460791842,1.3582326634110087,0.019593500242513662,True
method1,33,40.0,0.05,0.5,0.1,1.0,1.0,0.033872132355179004,0.03536881958204985,0.1968376081583984,1.5336830606379166,0.03857572604866593,True
method1,34,40.0,0.05,0.5,0.1,1.0,2.0,0.03413646940942799,0.03743505431082273,0.20933625091450545,1.619296698257541,0.039132842776846866,True
method1,35,40.0,0.05,0.5,1.0,1.0,1.0,0.07542540945784806,0.057230863524558806,0.18616914615363947,2.2502352489177504,0.08027391000537973,False
method1,36,40.0,0.05,0.5,1.0,1.0,2.0,0.07665863258906053,0.08348537424047124,0.26369642098610035,3.2188670416174046,0.08354199452959124,False
method1,37,40.0,0.05,1.0,0.01,1.0,1.0,0.015287679474774673,0.028939614817390283,0.16024882711017222,1.1695767265929184,0.019077444380274575,True
method1,38,40.0,0.05,1.0,0.01,1.0,2.0,0.015204560144808216,0.027448062649567187,0.15103706619659094,1.1171433408862546,0.018783873139183165,True
method1,39,40.0,0.05,1.0,0.1,1.0,1.0,0.03291511247559807,0.04346813540449934,0.24489534837123367,1.8259202854285197,0.03872597958573701,True
method1,40,40.0,0.05,1.0,0.1,1.0,2.0,0.032411879102118304,0.04308905773221759,0.24398653673547116,1.8337224120581859,0.03820847104285682,True
method1,41,40.0,0.05,1.0,1.0,1.0,1.0,0.07483141908464579,0.06447151576781468,0.2017741570668149,2.487221134411438,0.0801105127931878,False
method1,42,40.0,0.05,1.0,1.0,1.0,2.0,0.06829835411632168,0.07399697244404815,0.30703093068818205,2.781567839107337,0.07582975664963898,False
method1,43,40.0,0.05,2.0,0.01,1.0,1.0,0.014684590847559562,0.02031364213389959,0.11117362268950537,0.7907899422841805,0.01730345827249176,True
method1,44,40.0,0.05,2.0,0.01,1.0,2.0,0.014585297617587754,0.018817230837831746,0.10232274095075225,0.7440163407444552,0.017003760606975026,True
method1,45,40.0,0.05,2.0,0.1,1.0,1.0,0.030938586067954087,0.04907331929395144,0.27607426192858103,2.060149321402324,0.037490145967226864,True
method1,46,40.0,0.05,2.0,0.1,1.0,2.0,0.029816702167343064,0.04507360954178194,0.2494514821780943,1.942163548666095,0.035776813585237995,True
method1,47,40.0,0.05,2.0,1.0,1.0,1.0,0.06920459801388759,0.06631952831645048,0.23203666689306535,2.5035318897535586,0.07509709729662567,False
method1,48,40.0,0.05,2.0,1.0,1.0,2.0,0.05589859909404225,0.05385738688341281,0.29371957478046967,2.187302568216233,0.06286664187375976,False
method1,49,40.0,0.05,5.0,0.01,1.0,1.0,0.012634515876576173,0.0034151697098456757,0.03266906550180701,0.21539358774738004,0.013395593980486004,True
method1,50,40.0,0.05,5.0,0.01,1.0,2.0,0.012632391513056644,0.0033996866008935427,0.03264106173544284,0.21565303800834018,0.01339303926676967,True
method1,51,40.0,0.05,5.0,0.1,1.0,1.0,0.026928483267591688,0.05075527907288018,0.28094551634711196,2.126816425986496,0.03361080180752718,True
method1,52,40.0,0.05,5.0,0.1,1.0,2.0,0.026025185609450326,0.04180489612060773,0.22454756691128222,1.814064030166074,0.031423168962759006,True
method1,53,40.0,0.05,5.0,1.0,1.0,1.0,0.054774276865410185,0.05178034432403274,0.26404902418553383,2.0563406875151777,0.061083427692878445,False
method1,54,40.0,0.05,5.0,1.0,1.0,2.0,0.04396067228969955,0.04556407274914066,0.25317325009568203,1.9193140866838863,0.04998379433495513,True
method1,55,40.0,0.05,10.0,0.01,1.0,1.0,0.010952861604996138,0.009597676128646626,0.0643349155053205,0.5567800801968961,0.012517949955200997,True
method1,56,40.0,0.05,10.0,0.01,1.0,2.0,0.010952861604996138,0.009597676128646626,0.0643349155053205,0.5567800801968961,0.012517949955200997,True
method1,57,40.0,0.05,10.0,0.1,1.0,1.0,0.023907509024011696,0.046716818648650675,0.25652562829728626,1.9235969076476946,0.029999820043781267,True
method1,58,40.0,0.05,10.0,0.1,1.0,2.0,0.023193748122584335,0.035286725026382734,0.18894638694510152,1.4634915085041116,0.027704421615738422,True
method1,59,40.0,0.05,10.0,1.0,1.0,1.0,0.04581740564326145,0.05063774671498039,0.280035176177012,2.094435514405123,0.05246532692400425,True
method1,60,40.0,0.05,10.0,1.0,1.0,2.0,0.038795721464655084,0.04515898065423284,0.24489467935519288,1.9275501235232644,0.04465739011352057,True
method1,61,40.0,0.1,0.5,0.01,1.0,1.0,0.015327171972287586,0.032589474633776545,0.18067849009623516,1.3708079237957973,0.019626145736110188,True
method1,62,40.0,0.1,0.5,0.01,1.0,2.0,0.015288073932978015,0.03182481736530303,0.1759140105927557,1.343843378843259,0.01947827583425476,True
method1,63,40.0,0.1,0.5,0.1,1.0,1.0,0.033770671815515456,0.034761643517383395,0.19280901338094686,1.5016469508043846,0.038377675558536585,True
method1,64,40.0,0.1,0.5,0.1,1.0,2.0,0.034071121488063835,0.036894329241639406,0.2054235261805371,1.5930728359582644,0.03897612842965371,True
method1,65,40.0,0.1,0.5,1.0,1.0,1.0,0.07512195399630514,0.05678808879335157,0.18391787802490436,2.230547358897552,0.079915585236252,False
method1,66,40.0,0.1,0.5,1.0,1.0,2.0,0.07640755755014238,0.08299479224768129,0.26116203182813513,3.197065893274864,0.08322933113334251,False
method1,67,40.0,0.1,1.0,0.01,1.0,1.0,0.01521527266855943,0.028696463567404563,0.15831624618327955,1.1590307720415511,0.0189611129782458,True
method1,68,40.0,0.1,1.0,0.01,1.0,2.0,0.01514029692643606,0.02733577660952391,0.14985265381242013,1.1113090017670468,0.01869300450356799,True
method1,69,40.0,0.1,1.0,0.1,1.0,1.0,0.03280581265078571,0.04270478741402864,0.23993501587190852,1.7921546746419097,0.038500590305544834,True
method1,70,40.0,0.1,1.0,0.1,1.0,2.0,0.032350693854080195,0.04245181232786572,0.23977397015992136,1.8031687880611098,0.038047757651309175,True
method1,71,40.0,0.1,1.0,1.0,1.0,1.0,0.07448558560743908,0.06403182886403734,0.19977612350486534,2.4681579848746913,0.07971518706997373,False
method1,72,40.0,0.1,1.0,1.0,1.0,2.0,0.0680574613684433,0.07354322169916229,0.30309219530437914,2.7575557917256592,0.0754980831703937,False
method1,73,40.0,0.1,2.0,0.01,1.0,1.0,0.014617548732805699,0.020279303791444256,0.11026154895894605,0.789907276108649,0.017217733350038945,True
method1,74,40.0,0.1,2.0,0.01,1.0,2.0,0.014526679302905831,0.018893254863342073,0.10198309452454997,0.7464365464423794,0.016939559466618022,True
method1,75,40.0,0.1,2.0,0.1,1.0,1.0,0.030827638580659945,0.0481997390783698,0.27050065306085375,2.022438662462095,0.03724887097310807,True
method1,76,40.0,0.1,2.0,0.1,1.0,2.0,0.02975493544871104,0.04448170237339127,0.2456956121383534,1.9133559243094675,0.03562552565363284,True
method1,77,40.0,0.1,2.0,1.0,1.0,1.0,0.06882207653187333,0.06583162491366411,0.229561280828504,2.4812790322556717,0.07465394166457125,False
method1,78,40.0,0.1,2.0,1.0,1.0,2.0,0.05568906977302362,0.05326844314410071,0.28832548435636474,2.1599480316065605,0.0625355534759542,False
method1,79,40.0,0.1,5.0,0.01,1.0,1.0,0.012603985057499205,0.003574098589047005,0.030965915254410135,0.21228922579100346,0.01332944797548291,True
method1,80,40.0,0.1,5.0,0.01,1.0,2.0,0.01260260647439344,0.0035635642323499487,0.030943295993103134,0.2124327586101088,0.013327688773560557,True
method1,81,40.0,0.1,5.0,0.1,1.0,1.0,0.026816569089078618,0.049858616472437306,0.2754618228375128,2.0899739040213072,0.03337079249783953,True
method1,82,40.0,0.1,5.0,0.1,1.0,2.0,0.025956966335699983,0.04142132078476112,0.22218274019088713,1.796787345245828,0.03129901481214064,True
method1,83,40.0,0.1,5.0,1.0,1.0,1.0,0.054441202210520206,0.05094054023356054,0.25865654022283735,2.0213125867575203,0.06062498930835571,False
method1,84,40.0,0.1,5.0,1.0,1.0,2.0,0.04382462628150541,0.04488637690444789,0.2483172809836247,1.8902126046530117,0.049736078203504404,True
method1,85,40.0,0.1,10.0,0.01,1.0,1.0,0.010925416540686197,0.009341679546288784,0.06215572512413672,0.5454529977504888,0.012441257542044176,True
method1,86,40.0,0.1,10.0,0.01,1.0,2.0,0.010925416540686197,0.009341679546288784,0.06215572512413672,0.5454529977504888,0.012441257542044176,True
