joint,initial_rad,final_rad,delta_rad
theta_1,0.0,2.5124550590596507e-05,2.5124550590596507e-05
theta_2,-1.5707963267948966,-1.5707677406765408,2.8586118355766743e-05
theta_3,1.5707963267948966,1.5707031361822992,-9.319061259738248e-05
theta_4,0.0,-3.351307512903995e-05,-3.351307512903995e-05
theta_5,1.5707963267948966,1.5707561676034985,-4.0159191398103644e-05
theta_6,0.0,3.5484246699142624e-12,3.5484246699142624e-12
