joint,initial_rad,final_rad,delta_rad
theta_1,0.0,0.12583848996534786,0.12583848996534786
theta_2,-1.5707963267948966,-1.491166968144573,0.07962935865032361
theta_3,1.5707963267948966,1.3525319909620286,-0.21826433583286797
theta_4,0.0,-0.11034951030580697,-0.11034951030580697
theta_5,1.5707963267948966,1.4634816227304699,-0.10731470406442667
theta_6,0.0,1.0438802281806271e-12,1.0438802281806271e-12
