joint,initial_rad,final_rad,delta_rad
theta_1,0.0,2.850810627650942e-07,2.850810627650942e-07
theta_2,-1.5707963267948966,-1.5707960520087585,2.747861380658634e-07
theta_3,1.5707963267948966,1.5707967156573608,3.888624642289784e-07
theta_4,0.0,7.639114540352087e-08,7.639114540352087e-08
theta_5,1.5707963267948966,1.5707962104714808,-1.163234157885995e-07
theta_6,0.0,-1.968410330803407e-08,-1.968410330803407e-08
