experiment,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_figure8_method2_pdnn_live,figure8,pdnn,500.0,5,0.0008370742964808421,0.0001448184784010543,0.0025959325599466646,0.0078990969098387,0.006878928164951503,0.12505244903866755,0.0008188881981214956,0.12748859947079055,0.0008410454775276081,1.8362393097344296,185.37411870000506,0.09268705935000253
