experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_ellipse_method2_dlccznn_offline,ellipse,dlccznn,1,20.0,1,0.0006162828198142422,1.1345605910373368e-06,0.002169466153141391,6.6808891941202705e-06,5.169154700620333e-06,0.09885253557332437,0.00017551423050767603,0.11514949989963856,0.00021562089294588238,1.7550369494989713,1.1164572999987286,0.0002791143249996821
