joint,initial_rad,final_rad,delta_rad
theta_1,0.0,1.1629549625890305e-06,1.1629549625890305e-06
theta_2,-1.5707963267948966,-1.5707927429195052,3.5838753913441934e-06
theta_3,1.5707963267948966,1.5707948897848616,-1.4370100349658799e-06
theta_4,0.0,-5.169154700620333e-06,-5.169154700620333e-06
theta_5,1.5707963267948966,1.5707950413007508,-1.2854941457973723e-06
theta_6,0.0,1.6764579087288774e-12,1.6764579087288774e-12
