experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_figure8_method2_dlccznn_live,figure8,dlccznn,40,euler,clean,20.0,1,0.012415607214397151,0.0011364660040795015,0.03634952716063055,0.006187051895400613,0.004330039024353027,4.078002062648397,0.3124945214575236,8.07748538455267,0.32860335580775496,0.0,3.6511442000046372,0.09127860500011593
