experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_live,small_circle,dlccznn,40,euler,paper_n2_linear,20.0,1,0.0003965490349942614,0.0003532792276632848,0.0005689526989557138,0.00034597063912378755,0.00026785203954204917,0.021919529015563755,0.018396384116285098,0.04856750115811148,0.07110542239680362,1.7052075030942049,184.04077540000435,0.09202038770000218
