step,time_s,cycle_period_s,cycle_work_s,state_read_s,state_age_s,controller_step_s,publish_s,sleep_s,command_step_norm_rad,command_step_max_abs_rad,command_velocity_norm_rad_s,command_accel_norm_rad_s2,feedback_velocity_norm_rad_s,tcp_pose_used,tcp_pose_age_s,tcp_fk_error_norm_m,deadline_miss,period_overrun
0,0.0,nan,0.0013025170001128572,4.237999746692367e-06,0.00162260899969624,0.0009103200000026845,5.198700000619283e-05,0.0037757629997940967,0.0,0.0,0.0,0.0,6.728514563292265e-05,False,nan,nan,False,False
1,0.005,0.005131049000283383,0.0010551419995863398,4.21799995820038e-06,0.000622138999915478,0.000715553999725671,4.925299981550779e-05,0.003876032000334817,2.404593414701015e-05,1.5189909133628277e-05,0.00480918682940203,0.9618373658804059,6.486065103672445e-05,False,nan,nan,False,False
2,0.01,0.004981348999990587,0.0010639989995979704,4.0679997255210765e-06,0.001725741999962338,0.0007833519998712291,3.302200002508471e-05,0.0038935940001465497,1.3439336085644098e-05,1.1385540081296768e-05,0.0026878672171288193,0.5978578962064125,6.260482768993825e-05,False,nan,nan,False,False
3,0.015,0.0050078079998456815,0.0009848199997577467,4.006999915873166e-06,0.0006123600001046725,0.0006805489997532277,3.347300025779987e-05,0.00393876900034229,2.687708280076275e-05,1.8063637263109486e-05,0.00537541656015255,0.8674761772711466,6.11861323704943e-05,False,nan,nan,False,False
4,0.02,0.0049816989999271755,0.0010347639999963576,3.926999852410518e-06,0.0017185490000883874,0.0007572220001748065,3.467499982434674e-05,0.003945000999920012,2.3284564611171177e-05,1.7056531205197004e-05,0.004656912922234234,0.1810847435530875,7.027336581539713e-06,False,nan,nan,False,False
5,0.025,0.005029177999858803,0.0009443540002394002,4.107000222575152e-06,0.0006239419999474194,0.0006800080000175512,3.484500030026538e-05,0.003997019000053115,2.040379694250681e-05,1.820831072286266e-05,0.004080759388501362,0.5056210954716294,6.689417315417026e-10,False,nan,nan,False,False
6,0.03,0.005019540000375855,0.0011200039998584543,4.2279998524463736e-06,0.0017686930000309076,0.0007928600002742314,6.848900011391379e-05,0.003796431999944616,2.100599561870813e-05,1.8767839351493926e-05,0.004201199123741626,0.04288463721833722,6.367748011182483e-14,False,nan,nan,False,False
7,0.035,0.004963023999607685,0.0009671970001363661,3.4960003176820464e-06,0.0005928240002504026,0.000666733000343811,5.323999994288897e-05,0.003954288999921118,2.1268759144261634e-05,1.6738141124219717e-05,0.004253751828852327,0.41767371337031695,5.914012548890215e-20,False,nan,nan,False,False
8,0.04,0.0049798650002230715,0.0010519570000724343,3.967999873566441e-06,0.0016983700002128899,0.0007606589997521951,5.093599975225516e-05,0.0039218379997691954,2.0478846554739523e-05,1.722501759769434e-05,0.0040957693109479045,0.12516331017513915,2.037806439147971e-07,False,nan,nan,False,False
9,0.045,0.005020191999847157,0.0009689299999990908,3.886999820679193e-06,0.0005987439999444177,0.0006688959997518396,4.2069000301125925e-05,0.0039774120000402036,2.0494235127874118e-05,1.7228681168431202e-05,0.004098847025574823,0.001493319605090053,6.36337649240204e-09,False,nan,nan,False,False
10,0.05,0.0050015659999189666,0.0010175120000894822,3.6070000533072744e-06,0.0017256719997931214,0.00074427800018384,3.130900040559936e-05,0.003933419000077265,1.438594502760767e-05,1.279688989502114e-05,0.0028771890055215342,0.29000133510755177,3.5113537077968715e-11,False,nan,nan,False,False
