experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_dlccznn_live,line,dlccznn,40,euler,clean,20.0,1,0.00038591022539632904,0.0003987571390164179,0.0005683709473977697,0.00047591753871824234,0.00028383731842041016,0.020159887125460827,0.009541131446455183,0.05600025416527187,0.019094799380029573,1.6848726962670821,181.33798509999178,0.09066899254999589
