avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,max_joint_drift_rad,max_position_error_m,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path,wall_s
0.09291703364999922,0.007883083105002098,0.0001448386359288856,0.00010172081084516409,500,0.006855140323750675,0.00023584391724278746,0.00016009409737726343,0.005933140297628551,20,0,185.83406729999842,small_circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\small_circle\g500_ns20\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,192.66715690000274
0.09272532544999922,0.007879492259919196,0.00014477333484635798,0.0011205028311329706,500,0.006836816086433828,0.0001688606340245929,0.00014991014745806725,0.006643054260824149,20,0,185.45065089999844,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\line\g500_ns20\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,192.23781709999457
0.09277465084999859,0.007882475463480889,0.00014486815511712112,0.00013069783977282537,500,0.00685523624997586,0.00040620505664365686,0.00018449701039809834,0.01164008174876436,20,0,185.54930169999716,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\figure8\g500_ns20\single\figure8\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,191.82663599999796
0.0927001425999988,0.007883439668424752,0.00014482935675583724,0.00012999529300323576,500,0.006855978979729116,0.00039200007565054387,0.00019457911745146328,0.012099091893747407,20,0,185.4002851999976,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\circle\g500_ns20\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,191.7217976999964
0.09259002605000205,0.007883949527964666,0.00014485247376719204,0.00015000835131122293,500,0.006856701686047018,0.00037741245507343037,0.00020245279770528761,0.013635188571950532,20,0,185.1800521000041,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\ellipse\g500_ns20\single\ellipse\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,191.4292074000041
