avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,max_joint_drift_rad,max_position_error_m,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path,wall_s
0.09295945690000008,0.007880135881626374,0.00014481512392965773,0.0006357355987032985,500,0.006842133007012308,0.00015910822365177343,0.0001439074779856814,0.0034844183636545904,40,0,185.91891380000015,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\line\g500_ns40\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,192.60520680000627
0.09274828005000017,0.007887785141478938,0.00014490947721903334,9.127286954042191e-05,500,0.006859412882477045,0.0002106016757828984,0.0001534221197635619,0.0032732064627277353,40,0,185.49656010000035,small_circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\small_circle\g500_ns40\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,193.622978600004
0.09270698450000055,0.007882491476002488,0.00014482663523929075,0.00010478493660351198,500,0.006854616920463741,0.0003149116837155919,0.00016805163639002657,0.006366292253746101,40,0,185.4139690000011,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_live\figure8\g500_ns40\single\figure8\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,192.24889589999657
