experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_dlccznn_offline,line,dlccznn,40,20.0,1,1.1349984121426512e-05,9.212695667702243e-07,1.8024987720776695e-05,4.8289263801096815e-06,2.5870116595605452e-06,0.001815986591068992,0.00016123021377597706,0.0018442752251915473,0.00016963398901565947,1.9814766532528436,8.796024300005229,0.002199006075001307
