experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_dlccznn_live,line,dlccznn,60,20.0,1,8.835155983599719e-05,8.947594127558752e-05,0.00010161785437416446,0.0014180404068492311,0.0012526475184131414,0.00361690575704935,3.8634894212892104e-05,0.005414814124315882,3.9803588570300636e-05,1.903171196583667,184.93390689999796,0.09246695344999899
