experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_method2_dlccznn_live,circle,dlccznn,60,20.0,1,0.0004783023583905766,0.0004816238917671501,0.0005321030367017864,0.7696931800742461,0.6317478934165273,0.001918104097004838,0.0003594704106856784,0.004935078191292181,0.0018293103161062323,1.6554848953433832,74.73497649999626,0.018683744124999065
