experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_ellipse_method2_dlccznn_live,ellipse,dlccznn,40,euler,clean,20.0,1,0.00042551617403016546,0.0003907627192710378,0.0010781849170340134,0.0011380889073476527,0.0010031461715698242,0.046689039538654574,0.007995463404274959,0.09581916408079909,0.028398854404625983,1.4534873285997758,184.31259039998986,0.09215629519999492
