joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-0.017482137383308963,-0.017482137383308963
theta_2,-1.5707963267948966,-1.4059563869774574,0.16483993981743916
theta_3,1.5707963267948966,1.435702154410774,-0.13509417238412258
theta_4,0.0,-0.14596214083388895,-0.14596214083388895
theta_5,1.5707963267948966,1.48995694932318,-0.08083937747171666
theta_6,0.0,-1.0496838697022572e-12,-1.0496838697022572e-12
