joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-1.0090481593983574e-07,-1.0090481593983574e-07
theta_2,-1.5707963267948966,-1.570795921570581,4.052243156582591e-07
theta_3,1.5707963267948966,1.5707959629688681,-3.638260284155592e-07
theta_4,0.0,-2.979576044329433e-07,-2.979576044329433e-07
theta_5,1.5707963267948966,1.5707962548067844,-7.19881121380439e-08
theta_6,0.0,1.7757301386940185e-14,1.7757301386940185e-14
