joint,initial_rad,final_rad,delta_rad
theta_1,0.0,0.0006455921718226513,0.0006455921718226513
theta_2,-1.5707963267948966,-1.5743581318906035,-0.003561805095706916
theta_3,1.5707963267948966,1.5770434594837242,0.006247132688827595
theta_4,0.0,-0.007489162764682178,-0.007489162764682178
theta_5,1.5707963267948966,1.576677568039448,0.005881241244551472
theta_6,0.0,6.342866778218703e-15,6.342866778218703e-15
