experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_method2_dlccznn_live,circle,dlccznn,40,euler,clean,20.0,1,0.00045874665899309555,0.00039325636702902385,0.0012106838796606765,0.0006617434114369485,0.000389003602322191,0.05235167691235473,0.004572998940872673,0.09638707986314508,0.019170980151311377,1.285529833695648,184.93310959998053,0.09246655479999026
