joint,initial_rad,final_rad,delta_rad
theta_1,5.26419717061799e-06,0.00037341364077292383,0.00036814944360230584
theta_2,-1.5705363750457764,-1.569549798965454,0.0009865760803222656
theta_3,1.5707963705062866,1.5709680318832397,0.000171661376953125
theta_4,0.00039827972068451345,0.0005084260483272374,0.00011014632764272392
theta_5,1.5707706212997437,1.5706144571304321,-0.00015616416931152344
theta_6,-1.6919798895287386e-13,-8.949768380261958e-05,-8.949768363342159e-05
