avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path
0.0021664745500002028,4.932174337753419e-06,8.390374064940944e-07,0.0001528448858325361,500,7.182981340168099e-06,0.0011844617771768202,40,0,8.665898200000811,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns40\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0031403674499997578,4.932680564375949e-06,8.391613121896793e-07,0.00015286273398038296,500,6.305863356689887e-06,0.0010283821668590793,60,0,12.561469799999031,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns60\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.00028033899999900313,6.861215183033064e-06,1.2264560030190684e-06,0.0002020139915517289,80,0.00047334311899084505,0.08939185381642067,1,0,1.1213559999960125,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns1\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004469938999991427,1.1204764911456734e-06,2.652369226354883e-07,4.2732694518109924e-05,80,0.0001180592622368611,0.01944324984529799,5,0,1.787975599996571,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns5\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006642795750012737,1.1805334981400331e-06,2.7290418421371853e-07,4.393297174413359e-05,80,7.779180919983508e-05,0.012679331972807002,10,0,2.657118300005095,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns10\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.001140600925000399,1.0579499562565703e-06,2.5913983496698627e-07,4.190509244558085e-05,80,6.808639509738501e-05,0.011078166995651206,20,0,4.562403700001596,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns20\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0021494978250011627,1.0550763347069479e-06,2.5905147811356424e-07,4.19083672087315e-05,80,6.469495165579242e-05,0.010520918461801247,40,0,8.59799130000465,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns40\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.003162909549999313,1.069149545799726e-06,2.602768854070059e-07,4.2070152451571375e-05,80,6.455249843125593e-05,0.010497662465909273,60,0,12.651638199997251,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g80_ns60\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.00027805617500052904,2.4966493150482918e-05,4.675206811557108e-06,0.0012520987179883713,200,0.000369896043597615,0.08757281136365416,1,0,1.1122247000021162,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g200_ns1\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.00044244080000135,5.168177880131824e-07,1.7813247880346635e-07,2.9671608509273356e-05,200,0.00010286731357031056,0.018886657206262213,5,0,1.7697632000054,figure8,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\figure8\g200_ns5\single\figure8\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
