joint,initial_rad,final_rad,delta_rad
theta_1,5.264196715870639e-06,-0.00013692454376723617,-0.0001421887404831068
theta_2,-1.5705363750457764,-1.5688197612762451,0.00171661376953125
theta_3,1.5707963705062866,1.5674642324447632,-0.0033321380615234375
theta_4,0.0003982797497883439,0.00735577754676342,0.006957497796975076
theta_5,1.5707706212997437,1.5703506469726562,-0.00041997432708740234
theta_6,0.0,-5.773159728050814e-15,-5.773159728050814e-15
