experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_figure8_method2_dlccznn_live,figure8,dlccznn,20,20.0,1,0.00018449701039809834,0.00014486815511712112,0.00040620505664365686,0.007882475463480889,0.00685523624997586,0.010745125810613935,0.00012765234023440078,0.01164008174876436,0.00013069783977282537,1.8264853163822732,185.54930169999716,0.09277465084999859
