case_id,task_gain,mu_gain,activation_power,solver_substeps,solver_gamma_gain,status,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_inner_residual_norm,wall_clock_run_s,result_dir,composite_score
tg220_mu12p0_ap0p85_ns80_gg4608,220.0,12.0,0.85,80,4608.0,ok,0.00020153374790687009,9.372381478823738e-07,1.4160100410520114e-06,0.0031964117194512214,5.867280499998742,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns80_gg4608\offline,1.0465469154972262
tg220_mu14p0_ap0p85_ns80_gg4608,220.0,14.0,0.85,80,4608.0,ok,0.00020128138949935176,9.107346047696059e-07,1.443627887848928e-06,0.003685506693624242,5.205677100002504,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns80_gg4608\offline,1.0649840444264234
tg220_mu12p0_ap0p85_ns80_gg3840,220.0,12.0,0.85,80,3840.0,ok,0.0002011219035650127,9.515609036797078e-07,1.4880464924286796e-06,0.0034275782847706594,5.768244200000481,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns80_gg3840\offline,1.0756555576702185
tg220_mu12p0_ap0p85_ns60_gg4608,220.0,12.0,0.85,60,4608.0,ok,0.00020115984881757926,9.401057718850633e-07,1.4045156764955735e-06,0.0043456803235056365,4.899738899999647,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns60_gg4608\offline,1.0863055068238345
tg200_mu12p0_ap0p85_ns80_gg4608,200.0,12.0,0.85,80,4608.0,ok,0.00020133364820847387,9.839228488243385e-07,1.5513604854232742e-06,0.0031799242333203828,5.187226699999883,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns80_gg4608\offline,1.090116876186513
tg220_mu16p0_ap0p85_ns80_gg4608,220.0,16.0,0.85,80,4608.0,ok,0.00020097098121829942,8.796690976041943e-07,1.5449778334053184e-06,0.004098031209526571,5.757583099999465,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns80_gg4608\offline,1.0977957997878676
tg220_mu14p0_ap0p85_ns80_gg3840,220.0,14.0,0.85,80,3840.0,ok,0.0002006816140125518,9.229800415258106e-07,1.5278999760798366e-06,0.003996656652422171,5.219573399997898,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns80_gg3840\offline,1.0992932376446165
tg220_mu16p0_ap0p90_ns80_gg4608,220.0,16.0,0.9,80,4608.0,ok,0.00020107618385505521,9.5677654169965e-07,1.5183215952712604e-06,0.003850192212467614,5.744487700001628,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns80_gg4608\offline,1.0999999473313318
tg200_mu14p0_ap0p85_ns80_gg4608,200.0,14.0,0.85,80,4608.0,ok,0.00020089643820649097,9.53328006580798e-07,1.6011285529645308e-06,0.003657881437441047,5.212912799997866,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns80_gg4608\offline,1.1123849815174613
tg220_mu12p0_ap0p85_ns60_gg3840,220.0,12.0,0.85,60,3840.0,ok,0.00020073577399822823,9.54332851522587e-07,1.4705887536904768e-06,0.004585795023454531,4.730928200002381,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns60_gg3840\offline,1.1142160771262768
tg220_mu12p0_ap0p85_ns80_gg3072,220.0,12.0,0.85,80,3072.0,ok,0.00020063798280409685,9.701616916342145e-07,1.5976060416652274e-06,0.003727731952672072,5.443941100002121,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns80_gg3072\offline,1.1175357150377707
tg200_mu12p0_ap0p85_ns80_gg3840,200.0,12.0,0.85,80,3840.0,ok,0.00020095197571167372,9.994937249454485e-07,1.630400126391508e-06,0.0033173686396760355,5.195615900000121,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns80_gg3840\offline,1.1178373434109516
tg220_mu14p0_ap0p85_ns60_gg4608,220.0,14.0,0.85,60,4608.0,ok,0.00020089009696074356,9.081804417249987e-07,1.511284516472463e-06,0.004894868957319664,5.464653399998497,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns60_gg4608\offline,1.125409351292447
tg220_mu16p0_ap0p90_ns80_gg3840,220.0,16.0,0.9,80,3840.0,ok,0.00020071042556370555,9.7371954325617e-07,1.5543413693513653e-06,0.004312452680316875,5.628297100000054,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns80_gg3840\offline,1.1293925945465317
tg200_mu12p0_ap0p85_ns60_gg4608,200.0,12.0,0.85,60,4608.0,ok,0.00020093943426586876,9.849018678926173e-07,1.5470870376666864e-06,0.004305960696004467,4.308054599998286,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns60_gg4608\offline,1.1303399274406454
tg200_mu16p0_ap0p90_ns80_gg4608,200.0,16.0,0.9,80,4608.0,ok,0.00020069083989716568,1.0089013736878102e-06,1.6205749976652047e-06,0.003876320969706534,5.379112700000405,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns80_gg4608\offline,1.1378330520123867
tg220_mu16p0_ap0p85_ns80_gg3840,220.0,16.0,0.85,80,3840.0,ok,0.00020039810619793425,8.90695214692006e-07,1.640057533759433e-06,0.004565940615824239,6.239371499999834,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns80_gg3840\offline,1.140377540887569
tg180_mu12p0_ap0p85_ns80_gg4608,180.0,12.0,0.85,80,4608.0,ok,0.00020096501454543059,1.0395631170463008e-06,1.7155001827011018e-06,0.003189961182873498,7.500390699999116,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns80_gg4608\offline,1.143618580274327
tg220_mu14p0_ap0p85_ns80_gg3072,220.0,14.0,0.85,80,3072.0,ok,0.00020015110446011225,9.399049766907634e-07,1.6523379656128809e-06,0.004390734019811347,6.097157899999729,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns80_gg3072\offline,1.1478936625109624
tg200_mu14p0_ap0p85_ns80_gg3840,200.0,14.0,0.85,80,3840.0,ok,0.00020052220248217517,9.666735519377988e-07,1.6970810217263048e-06,0.004007406424701181,5.311761600001773,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns80_gg3840\offline,1.1516836199602158
tg220_mu12p0_ap0p85_ns60_gg3072,220.0,12.0,0.85,60,3072.0,ok,0.000200075063255877,9.746292325633585e-07,1.559708621753263e-06,0.004920761949578489,5.007407900000544,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns60_gg3072\offline,1.152372258110989
tg220_mu16p0_ap0p90_ns80_gg3072,220.0,16.0,0.9,80,3072.0,ok,0.0002000308816430649,9.95815182152763e-07,1.6152120715624124e-06,0.004567826463632277,5.407177100001718,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns80_gg3072\offline,1.1579403655513179
tg220_mu14p0_ap0p90_ns80_gg4608,220.0,14.0,0.9,80,4608.0,ok,0.00020133456973861073,9.604879384331977e-07,1.8029120594020456e-06,0.0035498631375002537,5.33473579999918,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns80_gg4608\offline,1.161098787544239
tg200_mu12p0_ap0p85_ns60_gg3840,200.0,12.0,0.85,60,3840.0,ok,0.0002003934932401853,1.0001741070890178e-06,1.6216461564589864e-06,0.004588840318850117,4.08369490000041,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns60_gg3840\offline,1.1619766307055508
tg200_mu16p0_ap0p85_ns80_gg4608,200.0,16.0,0.85,80,4608.0,ok,0.0002004959891464686,9.217548655864456e-07,1.7488995328974383e-06,0.004280489593787727,5.294217700000445,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns80_gg4608\offline,1.1642786235117777
tg220_mu16p0_ap0p90_ns60_gg4608,220.0,16.0,0.9,60,4608.0,ok,0.00020043780994591804,9.619106850332456e-07,1.563575018563846e-06,0.005300873507103288,4.262936199997057,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns60_gg4608\offline,1.1651332481130467
tg220_mu14p0_ap0p85_ns60_gg3840,220.0,14.0,0.85,60,3840.0,ok,0.00020022776332014912,9.200459446594284e-07,1.591951924047533e-06,0.005385809509698664,5.6407211999976425,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns60_gg3840\offline,1.165289122872374
tg200_mu12p0_ap0p85_ns80_gg3072,200.0,12.0,0.85,80,3072.0,ok,0.0002003266602647123,1.0197623123778341e-06,1.7490080478539341e-06,0.0037572724550344713,5.089864599998691,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns80_gg3072\offline,1.167290150956709
tg200_mu16p0_ap0p90_ns80_gg3840,200.0,16.0,0.9,80,3840.0,ok,0.00020022453383356818,1.027068720164351e-06,1.6661117532752688e-06,0.004287297219758347,5.208984499997314,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns80_gg3840\offline,1.1678000598212355
tg220_mu14p0_ap0p90_ns80_gg3840,220.0,14.0,0.9,80,3840.0,ok,0.00020094326978890766,9.791707483039077e-07,1.8181676782002656e-06,0.0036853964148396505,6.196025799999916,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns80_gg3840\offline,1.173556989558177
tg180_mu14p0_ap0p85_ns80_gg4608,180.0,14.0,0.85,80,4608.0,ok,0.00020051854141799936,1.0036310792310058e-06,1.8111468653628827e-06,0.0037039328293594167,7.340811300000496,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns80_gg4608\offline,1.1774030448712323
tg180_mu12p0_ap0p85_ns80_gg3840,180.0,12.0,0.85,80,3840.0,ok,0.0002005735387767336,1.0554360787111874e-06,1.810384149659891e-06,0.0034383006777862777,7.521278200001689,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns80_gg3840\offline,1.1794527320909762
tg180_mu16p0_ap0p90_ns80_gg4608,180.0,16.0,0.9,80,4608.0,ok,0.0002004309199761114,1.0713358521742733e-06,1.7519594566321223e-06,0.003846228938877704,5.317395099998976,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns80_gg4608\offline,1.1834501521620893
tg220_mu16p0_ap0p90_ns60_gg3840,220.0,16.0,0.9,60,3840.0,ok,0.0002001052801182619,9.78038135372747e-07,1.5779378204394345e-06,0.005645399000144106,4.2728134999997565,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns60_gg3840\offline,1.1846328012388176
tg200_mu14p0_ap0p90_ns80_gg4608,200.0,14.0,0.9,80,4608.0,ok,0.00020118190525933444,1.0145120080633643e-06,1.8788538299499375e-06,0.0034015364375469532,5.948306800000864,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns80_gg4608\offline,1.1867582176738105
tg180_mu12p0_ap0p85_ns60_gg4608,180.0,12.0,0.85,60,4608.0,ok,0.00020032093020983294,1.0366010486029366e-06,1.737024507570803e-06,0.004345542274875475,6.016491000002134,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns60_gg4608\offline,1.1900096027112603
tg220_mu16p0_ap0p85_ns80_gg3072,220.0,16.0,0.85,80,3072.0,ok,0.0001997127643374676,9.043987773353635e-07,1.7695035717027831e-06,0.004988660466904957,5.985444399997505,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns80_gg3072\offline,1.1902672774602219
tg200_mu14p0_ap0p85_ns60_gg4608,200.0,14.0,0.85,60,4608.0,ok,0.00020019049238374382,9.491441663068526e-07,1.7248792417415278e-06,0.005093369242241864,4.301782700000331,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns60_gg4608\offline,1.1942386759398256
tg220_mu14p0_ap0p90_ns80_gg3072,220.0,14.0,0.9,80,3072.0,ok,0.00020028037466110994,1.0039816634246612e-06,1.8471197843364765e-06,0.004062846962156975,5.55221739999979,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns80_gg3072\offline,1.1993365051509581
tg200_mu16p0_ap0p90_ns60_gg4608,200.0,16.0,0.9,60,4608.0,ok,0.00020007698456379504,1.0149961101385957e-06,1.652584403793072e-06,0.00536703520544988,4.121248499999638,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns60_gg4608\offline,1.2014166804193616
tg200_mu16p0_ap0p85_ns80_gg3840,200.0,16.0,0.85,80,3840.0,ok,0.0002000528058978088,9.329946525907826e-07,1.8571815020917885e-06,0.0045215652618327065,5.393832699999621,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns80_gg3840\offline,1.2020175680775664
tg200_mu14p0_ap0p85_ns80_gg3072,200.0,14.0,0.85,80,3072.0,ok,0.00019975414059617214,9.837012490986772e-07,1.8337411518391257e-06,0.004428783047386811,5.398566899999423,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns80_gg3072\offline,1.2039438482899174
tg200_mu12p0_ap0p85_ns60_gg3072,200.0,12.0,0.85,60,3072.0,ok,0.00019953294074365348,1.0221115805910276e-06,1.7214616841797276e-06,0.004971029541491136,4.161099199998716,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns60_gg3072\offline,1.204574281321996
tg200_mu16p0_ap0p90_ns80_gg3072,200.0,16.0,0.9,80,3072.0,ok,0.00019961170346510316,1.0507711354785713e-06,1.7427607946840108e-06,0.004715894629201028,5.209647299998323,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns80_gg3072\offline,1.207194717842543
tg200_mu14p0_ap0p90_ns80_gg3840,200.0,14.0,0.9,80,3840.0,ok,0.00020078118917754733,1.0344094489887043e-06,1.8995755622762976e-06,0.0037663741193056225,5.252715599999647,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns80_gg3840\offline,1.209347355805118
tg220_mu12p0_ap0p85_ns40_gg4608,220.0,12.0,0.85,40,4608.0,ok,0.0001998113557432168,8.848144499598884e-07,1.5429951100151332e-06,0.007170325470370344,3.864222399999562,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns40_gg4608\offline,1.2103758831876503
tg220_mu16p0_ap0p90_ns60_gg3072,220.0,16.0,0.9,60,3072.0,ok,0.00019958458477889243,1.0001086811776785e-06,1.6106760806059305e-06,0.006027716056371091,4.291092399998888,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns60_gg3072\offline,1.2111545681135787
tg220_mu14p0_ap0p85_ns60_gg3072,220.0,14.0,0.85,60,3072.0,ok,0.00019951860700782588,9.37501481267808e-07,1.6882453649196116e-06,0.0059053312559772895,4.363268199998856,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns60_gg3072\offline,1.2113338168832515
tg180_mu16p0_ap0p90_ns80_gg3840,180.0,16.0,0.9,80,3840.0,ok,0.00019989082918805235,1.0910435746638245e-06,1.809419670033929e-06,0.004154831386057819,7.123924199997418,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns80_gg3840\offline,1.2128171472109832
tg220_mu16p0_ap0p85_ns60_gg4608,220.0,16.0,0.85,60,4608.0,ok,0.00020020864470356975,8.638737330417264e-07,1.773361087127577e-06,0.0059909803658367445,4.564567299999908,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns60_gg4608\offline,1.2199011771812984
tg200_mu16p0_ap0p90_ns60_gg3840,200.0,16.0,0.9,60,3840.0,ok,0.00019948909122718695,1.031716399805699e-06,1.6754860224049764e-06,0.005649456641826424,4.170165600000473,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns60_gg3840\offline,1.2204242281865179
tg180_mu14p0_ap0p85_ns80_gg3840,180.0,14.0,0.85,80,3840.0,ok,0.00020013240724975817,1.0174213470878903e-06,1.921348934410196e-06,0.004085817542492593,7.063989199999924,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns80_gg3840\offline,1.2215345865504923
tg200_mu14p0_ap0p85_ns60_gg3840,200.0,14.0,0.85,60,3840.0,ok,0.00019969908536095096,9.631701390897151e-07,1.8168751639074242e-06,0.0052499166650127795,4.284794999999576,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns60_gg3840\offline,1.225343602050323
tg220_mu14p0_ap0p90_ns60_gg4608,220.0,14.0,0.9,60,4608.0,ok,0.00020087333358830128,9.611290756782283e-07,1.8987382216255177e-06,0.004677140485905806,4.149199600000429,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns60_gg4608\offline,1.2261149731201075
tg180_mu12p0_ap0p85_ns80_gg3072,180.0,12.0,0.85,80,3072.0,ok,0.0001999261128844494,1.0768167303218868e-06,1.9480077148735473e-06,0.003685274165496138,7.484397500000341,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns80_gg3072\offline,1.226707027763407
tg180_mu12p0_ap0p85_ns60_gg3840,180.0,12.0,0.85,60,3840.0,ok,0.00020007799223581725,1.053874542426436e-06,1.8263806060811518e-06,0.004641940200974047,6.089675100000022,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns60_gg3840\offline,1.2268368129575622
tg180_mu14p0_ap0p90_ns80_gg4608,180.0,14.0,0.9,80,4608.0,ok,0.0002007247922952136,1.0795703780226703e-06,1.9797899670917546e-06,0.0034420363698131205,7.105048800000077,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns80_gg4608\offline,1.2276628255610338
tg200_mu14p0_ap0p90_ns80_gg3072,200.0,14.0,0.9,80,3072.0,ok,0.0002000364117900932,1.0609144633194821e-06,1.937634265456186e-06,0.004049175399999768,5.193855400000757,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns80_gg3072\offline,1.2341325903357236
tg220_mu14p0_ap0p90_ns60_gg3840,220.0,14.0,0.9,60,3840.0,ok,0.00020034742981922586,9.796836734857144e-07,1.9039880790749323e-06,0.0050105480367812864,4.4035026999990805,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns60_gg3840\offline,1.2431495503210388
tg180_mu16p0_ap0p90_ns60_gg4608,180.0,16.0,0.9,60,4608.0,ok,0.0001998479013716813,1.0774829316274177e-06,1.7680304657736809e-06,0.005341261743996059,5.852326599997468,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns60_gg4608\offline,1.2432890761643152
tg180_mu16p0_ap0p85_ns80_gg4608,180.0,16.0,0.85,80,4608.0,ok,0.0002002343591131276,9.740346579336513e-07,2.0257344118812894e-06,0.00425252436585962,7.13776240000152,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns80_gg4608\offline,1.2438662921569268
tg220_mu12p0_ap0p85_ns40_gg3840,220.0,12.0,0.85,40,3840.0,ok,0.0001999232620197919,9.178070654177257e-07,1.6149941758765753e-06,0.007402980148905908,3.3945557000006374,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns40_gg3840\offline,1.2447835281277673
tg180_mu14p0_ap0p90_ns80_gg3840,180.0,14.0,0.9,80,3840.0,ok,0.00020019951565622757,1.1010524326892777e-06,2.00884956213956e-06,0.003741867449091609,7.1720458999989205,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns80_gg3840\offline,1.2500642972979308
tg200_mu16p0_ap0p90_ns60_gg3072,200.0,16.0,0.9,60,3072.0,ok,0.00019885388785263337,1.0557247199437917e-06,1.7249949250292012e-06,0.00615960263204903,4.135623399997712,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns60_gg3072\offline,1.2561111619385756
tg220_mu16p0_ap0p85_ns60_gg3840,220.0,16.0,0.85,60,3840.0,ok,0.00019969541921153815,8.939120079581474e-07,1.8571477729495528e-06,0.006261978492622292,4.4666818999976385,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns60_gg3840\offline,1.2568734031988085
tg200_mu14p0_ap0p90_ns60_gg4608,200.0,14.0,0.9,60,4608.0,ok,0.0002004016515861444,1.0166900791393175e-06,1.9758944331972723e-06,0.00467293952365919,4.19542200000069,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns60_gg4608\offline,1.257211191758772
tg200_mu16p0_ap0p85_ns80_gg3072,200.0,16.0,0.85,80,3072.0,ok,0.00019922449209253912,9.480580096437044e-07,2.0015049082717343e-06,0.004996450065910643,5.236950499998784,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns80_gg3072\offline,1.257610091021725
tg180_mu16p0_ap0p90_ns80_gg3072,180.0,16.0,0.9,80,3072.0,ok,0.0001988273176404705,1.1166505650818147e-06,1.906266142053109e-06,0.004621355792427201,7.2378080999988015,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns80_gg3072\offline,1.2582915680713918
tg220_mu14p0_ap0p90_ns60_gg3072,220.0,14.0,0.9,60,3072.0,ok,0.00019986168821411432,1.0037853191314932e-06,1.8970519251556838e-06,0.005388801875486372,5.796557599998778,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns60_gg3072\offline,1.2601662563570888
tg180_mu12p0_ap0p85_ns60_gg3072,180.0,12.0,0.85,60,3072.0,ok,0.00019936466901881932,1.0766164366273491e-06,1.9416871652411354e-06,0.004812419544030654,5.982800199999474,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns60_gg3072\offline,1.2658908584756665
tg200_mu14p0_ap0p85_ns60_gg3072,200.0,14.0,0.85,60,3072.0,ok,0.00019904316690219097,9.796073013558648e-07,1.911079909271568e-06,0.005689438261258147,4.5532738999972935,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns60_gg3072\offline,1.2677596357792151
tg180_mu16p0_ap0p90_ns60_gg3840,180.0,16.0,0.9,60,3840.0,ok,0.00019911766194754505,1.095320116273901e-06,1.8074709085468777e-06,0.00570956098775751,5.863144799997826,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns60_gg3840\offline,1.2696086419305068
tg180_mu14p0_ap0p85_ns60_gg4608,180.0,14.0,0.85,60,4608.0,ok,0.00020013474429382412,9.994726508323958e-07,2.01501909656676e-06,0.004950850842969839,5.845764500001678,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns60_gg4608\offline,1.2728075227575084
