experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_method2_dlccznn_live,circle,dlccznn,40,euler,paper_n2_linear,20.0,1,0.00043786688362377324,0.00040762178741712916,0.0008294776354145787,0.0010365253046116505,0.0008569955825805664,0.039211512748964984,0.014685131917130305,0.08337625022035045,0.02169322687408579,1.2563517781805544,184.324028300005,0.09216201415000251
