joint,initial_rad,final_rad,delta_rad
theta_1,0.0,1.955917899465396e-07,1.955917899465396e-07
theta_2,-1.5707963267948966,-1.5707954741085215,8.526863750635272e-07
theta_3,1.5707963267948966,1.570795568780818,-7.580140786167533e-07
theta_4,0.0,-6.228080348492897e-07,-6.228080348492897e-07
theta_5,1.5707963267948966,1.57079600708715,-3.1970774649892064e-07
theta_6,0.0,5.410367663771856e-13,5.410367663771856e-13
