noise_level,noise_type,trials,mean_position_error_m_mean,mean_position_error_m_std,mean_position_error_m_min,mean_position_error_m_max,final_position_error_m_mean,final_position_error_m_std,final_position_error_m_min,final_position_error_m_max,max_position_error_m_mean,max_position_error_m_std,max_position_error_m_min,max_position_error_m_max,final_joint_drift_norm_rad_mean,final_joint_drift_norm_rad_std,final_joint_drift_norm_rad_min,final_joint_drift_norm_rad_max,max_drift_norm_mean,max_drift_norm_std,max_drift_norm_min,max_drift_norm_max,mean_drift_norm_mean,mean_drift_norm_std,mean_drift_norm_min,mean_drift_norm_max
1e-06,sensor,5,1.4342251634984777e-06,8.175293377401612e-09,1.4232582212205326e-06,1.4467398143268432e-06,1.5563372640524706e-06,7.435450409349342e-07,6.046515632815683e-07,2.7659672209744953e-06,4.189478949360291e-06,2.7439717712195887e-07,3.817787913560843e-06,4.652279884848483e-06,3.7820429345874644e-06,2.4221762817499034e-06,1.8045317314018636e-06,8.137064911749107e-06,0.5123560125685304,9.386503923738361e-07,0.5123549831078404,0.512357575306209,0.3101217072884337,2.2005276001774434e-08,0.3101216716884294,0.31012173362528433
5e-06,sensor,5,4.650135620678694e-06,3.5974388750375834e-08,4.608183855410793e-06,4.693008696190951e-06,6.028652903186643e-06,1.369925713322602e-06,4.201469034990677e-06,8.375199429125798e-06,1.559466484395774e-05,7.424421297636968e-07,1.4801593058590294e-05,1.6572294766751917e-05,1.365710254415547e-05,1.1787238484849363e-06,1.2051873882605133e-05,1.5048061244314474e-05,0.5123658049583018,7.257736582644993e-06,0.5123545730020587,0.5123736283106837,0.31012196876456777,1.4178018002257595e-07,0.3101217383458398,0.31012216124051245
1e-05,sensor,5,8.509755820144596e-06,7.704476831671072e-08,8.37207707378159e-06,8.593584561510658e-06,6.687094978690132e-06,3.2831893172618745e-06,3.822891387948879e-06,1.2686374552953376e-05,2.582017431571103e-05,1.1734646982051714e-06,2.385194547474896e-05,2.739585162800537e-05,2.9462676321208042e-05,1.1113144439268397e-05,8.15667490453745e-06,3.9007991445471824e-05,0.51237138616701,1.3983306144129322e-05,0.5123545698605361,0.5123958020249554,0.3101220976832914,1.6862427342087312e-07,0.3101217831918858,0.3101222501026095
5e-05,sensor,5,3.785985144270346e-05,3.8595683908487923e-07,3.734785559788828e-05,3.83009416013243e-05,4.319157210217244e-05,8.908916305396734e-06,2.910051394563221e-05,5.611738338116282e-05,0.00012200158682680652,8.608179679510092e-06,0.00011128893126130438,0.00013676945793330937,0.0001276984008863158,2.034407164754928e-05,0.0001013294996594076,0.0001565696410183831,0.512463169760535,3.938353309497938e-05,0.5123918307636594,0.5125085301146841,0.3101235187326573,1.6295868947715752e-06,0.3101215846634585,0.3101258813517442
0.0001,sensor,5,7.434873326610775e-05,5.128992664060054e-07,7.346851122483164e-05,7.501128577086833e-05,0.00010008270533404031,4.195493034607372e-05,4.5781909483180594e-05,0.0001475370758519212,0.00023605149010692662,2.0071387193707606e-05,0.00020344873631899176,0.0002640291236402199,0.0002745323127007268,6.604586049914309e-05,0.00019240969267776377,0.0003352549234757989,0.5125531437058957,7.91931725515265e-05,0.5124246320780642,0.5126485885476091,0.310125052903358,1.1482692749530203e-06,0.31012350961915863,0.31012668405359145
0.0005,sensor,5,0.6902536007482919,0.07787246081076188,0.5679060477971107,0.780731575802636,0.7920087350251628,0.1556195703408768,0.5271548086509982,0.9540342856617444,0.9409774562158049,0.08486225912464353,0.7969213305526056,1.033582036157658,4.629194874411831,1.5100063730859603,2.041313727887752,6.739819379390457,4.795280171460184,1.4490648031530657,2.269125702928719,6.753508207977083,3.6074335972578355,0.8737351774530641,1.929205689740822,4.425015616324073
0.001,sensor,5,0.6994137435153325,0.1090286640876995,0.48704064634930433,0.7920209739263174,0.8579550506381473,0.11285416194460715,0.6396058513769236,0.9568467525440751,0.918886973892645,0.12592929251880705,0.6687940236847298,1.01002732672515,4.038227537211404,0.8665233874345027,2.5358899249365185,5.240639037669932,4.225177998793013,0.8238894112027509,2.795131076965144,5.301693519225201,3.287692199458095,0.6503637646478201,2.0600985499775515,3.967731034587862
