joint,initial_rad,final_rad,delta_rad
theta_1,0.0,0.002383728162087176,0.002383728162087176
theta_2,-1.5707963267948966,-1.3728790234222419,0.19791730337265467
theta_3,1.5707963267948966,1.3865231736193635,-0.18427315317553306
theta_4,0.0,-0.14930987448708707,-0.14930987448708707
theta_5,1.5707963267948966,1.4734861229175777,-0.09731020387731881
theta_6,0.0,-3.5867038464071077e-12,-3.5867038464071077e-12
