experiment,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_task_residual,final_solver_residual,min_boundary_slack,runtime_s
method2_offline,0.02862648457312327,0.06714946306465447,0.3653050068869642,1.2013762631077338,3.4819555576091936,0.0,0.09009679999871878
