joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-3.9895076042739674e-06,-3.9895076042739674e-06
theta_2,-1.5707963705062866,-1.5706688165664673,0.00012755393981933594
theta_3,1.5707963705062866,1.5708218812942505,2.5510787963867188e-05
theta_4,0.0,0.00015006352623458952,0.00015006352623458952
theta_5,1.5707963705062866,1.5706850290298462,-0.00011134147644042969
theta_6,0.0,8.732778951525688e-05,8.732778951525688e-05
