experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_offline,small_circle,dlccznn,60,20.0,1,2.5305718669505698e-06,5.49772064388053e-08,1.4296989793910348e-05,2.960753115009226e-07,1.8798299139533015e-07,0.0007687861622731873,1.8354000040228157e-05,0.0013310077482847017,1.863144560858993e-05,1.9686099613712795,13.398252099999809,0.003349563024999952
