experiment,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_dlccznn_live,line,dlccznn,20.0,1,0.0006828574142522581,0.00022997570276129514,0.0012312973020756773,0.008044274306025315,0.007384638185612857,0.10378813986945279,0.025913262000148693,0.12591124883529617,0.04474662261667063,1.8276343979367242,185.3912468999988,0.0926956234499994
