experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_ellipse_method2_dlccznn_live,ellipse,dlccznn,40,euler,clean,20.0,1,0.0004359397157197505,0.0003980943498810106,0.0010035452245192194,0.0011495135394094104,0.0010172128677368164,0.0458931291710651,0.00824613090022163,0.09562002810363228,0.02911020469955958,1.361111342940335,184.21266150000156,0.09210633075000078
