experiment,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_live,small_circle,dlccznn,20.0,1,0.0006053593851877007,0.00014617480330786177,0.0018528012795987043,0.00790910344207352,0.006881173118017614,0.0890227208331784,0.0004686386212651694,0.10920680676067238,0.0004457848091765561,1.734294632777282,185.52276279999933,0.09276138139999966
