experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_live,small_circle,dlccznn,60,20.0,1,8.496805357592902e-05,7.795099709731662e-05,0.00014638502746081258,0.0005817870624184242,0.0005138614505995065,0.005683237567252091,0.00019244881806313686,0.010069780168225692,0.0009043245094876171,1.8619078534183913,184.90233119999903,0.09245116559999951
