experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_offline,small_circle,dlccznn,60,20.0,1,7.38334822936588e-06,4.933916915331721e-07,3.1799834541090555e-05,1.694988076972345e-06,1.4764079569790348e-06,0.0018266841448490554,0.00012772792266878808,0.0039817377817218825,0.0007158131917338439,1.9577101814481777,12.874915000000328,0.003218728750000082
