experiment,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_task_residual,final_solver_residual,min_boundary_slack,runtime_s
method2_offline,0.027715574737555943,0.05969115493181979,0.31789601263793443,1.1692424032747202,3.3698160658208005,0.0,0.1213722999964375
