joint,initial_rad,final_rad,delta_rad
theta_1,0.0,1.025189509076506e-07,1.025189509076506e-07
theta_2,-1.5707963267948966,-1.570796037734458,2.8906043847420904e-07
theta_3,1.5707963267948966,1.5707960768356197,-2.4995927683235664e-07
theta_4,0.0,-1.980342593518231e-07,-1.980342593518231e-07
theta_5,1.5707963267948966,1.5707962204266315,-1.0636826508481079e-07
theta_6,0.0,-1.800787065458298e-11,-1.800787065458298e-11
