experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_periodic_method2_dlccznn_live,circle_periodic,dlccznn,60,20.0,1,0.0005044508351613618,0.0005070206392730806,0.0005625247028386925,0.8360518570126083,0.6838731949215981,0.001634051649254554,0.0009222846679599943,0.004106488115409736,0.003491133608525344,1.755675830742143,73.61425439998857,0.018403563599997144
