joint,initial_rad,final_rad,delta_rad
theta_1,0.0,0.00015476059343200177,0.00015476059343200177
theta_2,-1.5707963705062866,-1.5705426931381226,0.0002536773681640625
theta_3,1.5707963705062866,1.5705820322036743,-0.0002143383026123047
theta_4,0.0,0.000389003602322191,0.000389003602322191
theta_5,1.5707963705062866,1.5710618495941162,0.00026547908782958984
theta_6,0.0,-0.00028610738809220493,-0.00028610738809220493
