joint,initial_rad,final_rad,delta_rad
theta_1,0.0,1.0494319025503993e-07,1.0494319025503993e-07
theta_2,-1.5707963267948966,-1.5707960299954562,2.9679944035798655e-07
theta_3,1.5707963267948966,1.5707960700966228,-2.566982737484125e-07
theta_4,0.0,-2.0328366171603551e-07,-2.0328366171603551e-07
theta_5,1.5707963267948966,1.5707962177604817,-1.0903441483023357e-07
theta_6,0.0,1.8432725311273762e-11,1.8432725311273762e-11
