step,time_s,cycle_period_s,cycle_work_s,state_read_s,state_age_s,controller_step_s,publish_s,sleep_s,command_step_norm_rad,command_step_max_abs_rad,command_velocity_norm_rad_s,command_accel_norm_rad_s2,feedback_velocity_norm_rad_s,tcp_pose_used,tcp_pose_age_s,tcp_fk_error_norm_m,deadline_miss,period_overrun
18,0.09,0.004966346999935922,0.0014401630005522748,5.490999683388509e-06,0.001256119000572653,0.0009719079998831148,5.569400036620209e-05,0.0034990639996976824,2.050987054451604e-05,1.7215466357134446e-05,0.004101974108903208,0.42592154788392633,1.8879664647812884e-27,False,nan,nan,False,False
19,0.095,0.005007493999983126,0.0009736009997141082,5.650999810313806e-06,0.00011117800022475421,0.0006822349996582489,4.471400006877957e-05,0.00395006700000522,1.957383330401786e-05,1.6133731322920397e-05,0.0039147666608035725,0.0441764334453894,5.5382784830731076e-31,False,nan,nan,False,False
20,0.1,0.004987557999811543,0.0013020840005992795,5.249999958323315e-06,0.00122898800054827,0.0008908859999792185,4.3961999836028554e-05,0.0036545650000334717,1.5744269790577157e-05,1.0857902725591728e-05,0.0031488539581154312,0.4638585519867851,5.906322362980755e-33,False,nan,nan,False,False
21,0.105,0.005040095000367728,0.0012844020002376055,6.5529993662494235e-06,0.00015599100061081117,0.0008989809994091047,4.849099968851078e-05,0.0036145189997114358,1.4244528808215827e-05,1.0955456398287211e-05,0.0028489057616431653,0.25958719894307924,3.016294667804276e-35,False,nan,nan,False,False
22,0.11,0.00496285099961824,0.0014642280002590269,5.661000614054501e-06,0.001231592999829445,0.0009999999992942321,5.994200000714045e-05,0.0035046339999098564,1.8317099923414748e-05,1.2959742778262395e-05,0.00366341998468295,0.20696809345736175,9.416886961188961e-37,False,nan,nan,False,False
23,0.115,0.005039133000536822,0.0012130089999118354,6.151999514258932e-06,0.00012706699999398552,0.0008742150002944982,4.510399958235212e-05,0.003687444999741274,2.899724793678267e-05,2.5033670110419237e-05,0.005799449587356533,0.5925628527046478,5.1962810050998825e-39,False,nan,nan,False,False
24,0.12,0.004964384000231803,0.0013100499991196557,5.621000127575826e-06,0.0012497470006564981,0.0009097409993046313,4.48239998149802e-05,0.0036372820004544337,2.4445785743921693e-05,2.020843628880442e-05,0.004889157148784339,0.2155522316929428,1.6226195440223116e-40,False,nan,nan,False,False
25,0.125,0.005024184999456338,0.0013720360002480447,6.332000339170918e-06,0.00013282799955049995,0.0009849520001807832,4.705799983639736e-05,0.003559486999620276,5.482939584649129e-05,3.288328713213495e-05,0.010965879169298257,1.7267861507100224,8.954297187035581e-43,False,nan,nan,False,False
26,0.13,0.004996444000425981,0.0013904099996580044,5.400999725679867e-06,0.0012506290004239418,0.001032901000144193,4.4563999836100265e-05,0.003534811000463378,3.479315807226508e-05,2.5027478132821912e-05,0.006958631614453017,0.947811098362395,5.605193857299268e-45,False,nan,nan,False,False
27,0.135,0.004990702999748464,0.0012043019996781368,5.550999958359171e-06,0.00010854299944185186,0.0008598780004831497,4.5685000259254593e-05,0.0037211690005278797,3.3955063342590494e-05,2.4526791555956606e-05,0.006791012668518098,0.03767067686677581,0.0,False,nan,nan,False,False
28,0.14,0.0049926270003197715,0.001454138999179122,5.500000042957254e-06,0.001161702999525005,0.0010780960001284257,7.186399943748256e-05,0.0034791760008374695,2.8626086406954596e-05,2.045730015587388e-05,0.005725217281390919,0.7052550473034479,0.0,False,nan,nan,False,False
29,0.145,0.005000340999686159,0.0011809779998657177,5.7010001910384744e-06,0.0001181010002255789,0.0008460130002276856,4.387199987831991e-05,0.003756525000426336,2.662839035641537e-05,1.9569735504321173e-05,0.005325678071283074,0.6185125579077638,0.0,False,nan,nan,False,False
30,0.15,0.005020067999794264,0.0014305849999800557,6.4719997681095265e-06,0.001234088000273914,0.0010479290003786446,6.105400007072603e-05,0.0034858079998230096,4.661642474888271e-05,3.2157286294909326e-05,0.009323284949776542,1.1910962109181678,0.0,False,nan,nan,False,False
31,0.155,0.005021289000069373,0.001443699999981618,8.00500038167229e-06,0.0023429109996868647,0.0010256690002279356,7.951899988256628e-05,0.003453758999967249,2.787384686840607e-05,1.889968284229937e-05,0.005574769373681214,0.837487023034792,0.0,False,nan,nan,False,False
32,0.16,0.00497222900048655,0.0014218789992810343,5.720999979530461e-06,0.0009051619999809191,0.0010467370002515963,5.8628999795473646e-05,0.0034966890007126494,2.5926026886681045e-05,1.8468806061155973e-05,0.005185205377336208,0.16298614344023582,0.0,False,nan,nan,False,False
33,0.165,0.004989450999346445,0.0011971780004387256,5.881000106455758e-06,0.0005293899994285312,0.0008590070001446293,4.417299987835577e-05,0.003742709999642102,3.441393625208341e-05,2.4305683196557126e-05,0.0068827872504166835,0.367922460821761,0.0,False,nan,nan,False,False
34,0.17,0.005023574000006192,0.001463677000174357,6.6829998104367405e-06,0.0011306140004307963,0.0010941460004687542,4.5494999540096615e-05,0.0034452330000931397,2.1497858730757155e-05,1.5509763682475253e-05,0.004299571746151432,0.6281363289460329,0.0,False,nan,nan,False,False
35,0.17500000000000002,0.004976486000487057,0.0014581870000256458,5.841000529471785e-06,0.0021280000000842847,0.0010456250001880107,6.642399966949597e-05,0.0034863000000768807,2.828838636337279e-05,1.9872497493356178e-05,0.005657677272674558,0.30234626229929334,0.0,False,nan,nan,False,False
36,0.18,0.005020498999328993,0.0013862920004612533,6.082000254536979e-06,0.0010148479996132664,0.0010038569998869207,4.565600011119386e-05,0.003528549000293424,4.102917844212051e-05,3.6132372075408684e-05,0.008205835688424102,1.3627196984510979,0.0,False,nan,nan,False,False
37,0.185,0.00498083399997995,0.0011790450007538311,5.509999937203247e-06,0.000400640000407293,0.0008480359992972808,4.509399968810612e-05,0.0037572669998553465,3.945509045177632e-05,3.433960579746004e-05,0.007891018090355263,0.11769240834275249,0.0,False,nan,nan,False,False
38,0.19,0.005020589000196196,0.0014799580003455048,6.852999831608031e-06,0.0010208590001639095,0.001102552000702417,4.8099999730766285e-05,0.0034290419998797006,3.497892970981865e-05,2.4572738193415074e-05,0.00699578594196373,0.6676506608221322,0.0,False,nan,nan,False,False
39,0.195,0.004977237999810313,0.00122224599999754,5.8610003179637715e-06,0.0003857420006170287,0.0008787729993855464,4.8720999984652735e-05,0.0037115910008651554,3.174068417570448e-05,2.078580905406132e-05,0.0063481368351408956,0.16564520016425172,0.0,False,nan,nan,False,False
40,0.2,0.005001643000468903,0.0014542999997502193,5.711000085284468e-06,0.001025788000333705,0.001078226000572613,5.6195999604824465e-05,0.0034766620001391857,4.660673952917785e-05,2.7792820919964175e-05,0.009321347905835572,0.6209818330303268,0.0,False,nan,nan,False,False
41,0.20500000000000002,0.004999208999834082,0.0014795269999012817,5.4510001064045355e-06,0.0020882150001853006,0.001067696999598411,8.152300051733619e-05,0.0034620739997990313,3.788802509182927e-05,2.8824052199798734e-05,0.007577605018365855,0.6155558422072929,1.4157470218378876e-07,False,nan,nan,False,False
42,0.21,0.005029967000155011,0.0015157839998209965,6.8130002546240576e-06,0.001025799000672123,0.001120604999414354,5.372000032366486e-05,0.003383307000149216,3.7795535625163505e-05,2.8378624026132483e-05,0.0075591071250327,0.03486919811754609,1.3148676754597827e-13,False,nan,nan,False,False
43,0.215,0.004970173999936378,0.0012082299999747192,5.779999810329173e-06,0.0003933159996449831,0.0008651879998069489,4.754900055559119e-05,0.003721840000252996,7.913101537707145e-05,6.897695237421036e-05,0.01582620307541429,2.0164905513006985,1.2516405683868558e-17,False,nan,nan,False,False
44,0.22,0.004996814000151062,0.001355245000013383,5.37999949301593e-06,0.0009450569996261038,0.0009788410006876802,4.60559995190124e-05,0.003574684999875899,7.043538462839723e-05,6.120410766933487e-05,0.014087076925679443,0.4484829992157897,1.1914537079287268e-21,False,nan,nan,False,False
45,0.225,0.0049951920000239625,0.0011856569999508793,5.681000402546488e-06,0.000342100000125356,0.0008497190001435229,4.519400044955546e-05,0.0037498430001505767,6.196695995389466e-05,5.402978854871948e-05,0.012393391990778931,0.35453787235983786,1.1072258985223016e-06,False,nan,nan,False,False
46,0.23,0.005002083999897877,0.00143658700017113,5.570999746851157e-06,0.001479405999816663,0.0010127440000360366,6.806800047343131e-05,0.0035017979998883675,5.867761686480765e-05,5.07543453533478e-05,0.01173552337296153,0.2659268681948245,7.958135555532503e-06,False,nan,nan,False,False
47,0.23500000000000001,0.005006041999877198,0.0011969480001425836,5.109000085212756e-06,0.00030929799959267257,0.0008495889996993355,4.3991999518766534e-05,0.003730286000063643,5.653818919322308e-05,4.94675426418558e-05,0.011307637838644614,0.25028451813212377,0.0004002903588116624,False,nan,nan,False,False
48,0.24,0.005013093999878038,0.001549407999846153,5.670000064128544e-06,0.0015351309994002804,0.001189024000268546,4.379199981485726e-05,0.0033670060001895763,6.880394738842274e-05,5.4674856665673754e-05,0.013760789477684549,1.098926516077886,0.0003858102427329868,False,nan,nan,False,False
49,0.245,0.004986394999832555,0.001343303000794549,5.751000571763143e-06,0.00035304999983054586,0.0009950009998647147,4.238900055497652e-05,0.0035856649992638268,7.624163896401294e-05,6.70457862274704e-05,0.015248327792802588,1.0826260438208706,0.0003484622575342655,False,nan,nan,False,False
50,0.25,0.005008146000363922,0.0016400269996665884,6.210999345057644e-06,0.0013182349994167453,0.0012226560002090991,4.828000055567827e-05,0.0032772090007711085,7.680805371391704e-05,6.762666496680609e-05,0.015361610742783409,0.047178885096226975,0.0006229428108781576,False,nan,nan,False,False
51,0.255,0.004979371999979776,0.0011927300001843832,4.878999789070804e-06,0.00021678499979316257,0.0008601389999967068,4.420300047058845e-05,0.0037375599995357334,7.180845571423564e-05,6.13957728095126e-05,0.014361691142847124,0.5605272789134287,0.0006052283570170403,False,nan,nan,False,False
52,0.26,0.004991664000044693,0.0013421800003925455,4.769000042870175e-06,0.001357218000521243,0.000900664999790024,5.3930999456497375e-05,0.0036009239993290976,0.00010129248886702914,8.945648795551073e-05,0.020258497773405826,1.3926691159311058,0.0006910440279170871,False,nan,nan,False,False
53,0.265,0.005006442999729188,0.0011698680000336026,4.819000423594844e-06,0.00017660999947111122,0.000842354999804229,4.3000000005122274e-05,0.003763497999898391,9.66120417965697e-05,8.503653120140294e-05,0.019322408359313935,0.27113723359793035,0.0006522277253679931,False,nan,nan,False,False
54,0.27,0.005002324000088265,0.0015881999997873208,5.37999949301593e-06,0.0013413679998848238,0.0011832930003947695,4.426299983606441e-05,0.0033626590002313606,8.849913796243219e-05,7.577210296130043e-05,0.01769982759248644,0.6819477607359448,0.000665028637740761,False,nan,nan,False,False
55,0.275,0.005032732000472606,0.0012404499993863283,6.402000508387573e-06,0.0002577719997134409,0.0008845440006552963,4.7589000132575165e-05,0.0036591420002878294,9.046557125107405e-05,7.90775093285304e-05,0.01809311425021481,0.4072253985026332,0.0006922347820363939,False,nan,nan,False,False
56,0.28,0.004960696999660286,0.0013906399999541463,5.128999873704743e-06,0.0013931350003986154,0.0010216310001851525,6.31279999652179e-05,0.003551873000105843,0.00011841254360928862,9.853483892236035e-05,0.02368250872185772,1.453779157809339,0.002460382878780365,False,nan,nan,False,False
57,0.28500000000000003,0.005001593000088178,0.0011914280003111344,4.6590002966695465e-06,0.00014309700054582208,0.0008636349994048942,4.407300002640113e-05,0.0037552829999185633,0.00011446232910515436,9.690074265036251e-05,0.022892465821030872,0.30849299446198636,0.0017467556754127145,False,nan,nan,False,False
58,0.29,0.005021871000280953,0.0017056199994840426,6.3220004449249245e-06,0.0012884289999419707,0.0011641669998425641,4.624600023817038e-05,0.0032270350002363557,0.00010995383288077187,9.54966856486445e-05,0.021990766576154376,0.5638033663188824,0.001371595193631947,False,nan,nan,False,False
59,0.295,0.005021891999604122,0.0016777669998191413,6.833000043116044e-06,0.00016953700014710193,0.0012146709996159188,4.635599998437101e-05,0.0032222959998762235,0.00010763260462971094,9.427843606400039e-05,0.021526520925942188,0.5227925513334256,0.0012280727781748694,False,nan,nan,False,False
60,0.3,0.004962308999893139,0.0013210110000727582,5.7099996411125176e-06,0.0012945609996677376,0.0009728889999678358,4.4452999645727687e-05,0.003619287999754306,0.00011488642509625844,9.883551331848632e-05,0.02297728501925169,0.7053430269244987,0.0026131729710645295,False,nan,nan,False,False
61,0.305,0.005011422000279708,0.0013698020002266276,5.83099972573109e-06,0.00015853700006118743,0.0010236040006930125,4.315100068197353e-05,0.0035654269995575305,0.00012325519083959753,0.00010865910939566721,0.024651038167919505,0.9400982502362528,0.001951874888087323,False,nan,nan,False,False
62,0.31,0.00500993900004687,0.0014810299999226118,6.252000275708269e-06,0.001245479000317573,0.0011126110002805945,4.4223000259080436e-05,0.003474346999610134,0.0001232039744414342,0.00010787590957550607,0.024640794888286844,0.4213203380994875,0.0011429102646542725,False,nan,nan,False,False
63,0.315,0.005028182999922137,0.0012417520001690718,5.990999852656387e-06,0.00012433299980330048,0.0009050620001289644,4.2179000047326554e-05,0.003657068999928015,0.00014388657943003168,0.00012210769199613847,0.028777315886006332,1.1140027970487756,0.0016527604440620283,False,nan,nan,False,False
64,0.32,0.004997035000087635,0.001643953999518999,7.685000127821695e-06,0.0011997940000583185,0.0012260330004210118,4.5976000365044456e-05,0.0032868470007088035,0.0001387255886790813,0.00011925863560881557,0.02774511773581626,0.3456787381461975,0.002928121832271725,False,nan,nan,False,False
65,0.325,0.004992144999960146,0.0014321890002975124,4.929000169795472e-06,0.00010557699988567038,0.001034965999679116,7.35970006644493e-05,0.00345713499973499,0.00014980319467851937,0.00012917803245766197,0.029960638935703877,2.462987993422515,0.001660671965175608,False,nan,nan,False,False
66,0.33,0.004960817000210227,0.0015749359999972512,5.689999852620531e-06,0.0011540379991856753,0.001201948000016273,4.387199987831991e-05,0.003356546999384591,0.00014864349441744213,0.00013105174840378307,0.029728698883488426,0.9556240994435188,0.0016829401973677857,False,nan,nan,False,False
67,0.335,0.0050040480000461685,0.0013293859992700163,7.353000000875909e-06,0.0022353199992721784,0.0009971950003091479,4.2720000237750355e-05,0.0036166640002193162,0.00014828644380324795,0.0001308310341726907,0.02965728876064959,0.09357304450029194,0.003595073182906312,False,nan,nan,False,False
68,0.34,0.005044693999479932,0.0015770190002513118,7.323999852815177e-06,0.0011208960004296387,0.0011981800007561105,4.6256999667093623e-05,0.003319948999887856,0.00014811455534866224,0.00013016952600082928,0.029622911069732444,0.728436928022319,0.0022849234023762217,False,nan,nan,False,False
69,0.34500000000000003,0.004959054000210017,0.0011760190000131843,5.200000487093348e-06,0.000498521999361401,0.0008383280000998639,4.3602000005193986e-05,0.0037539599998126505,0.00020845249364868958,0.0001783016867774729,0.04169049872973791,2.6318144561433576,0.001624209540130586,False,nan,nan,False,False
70,0.35000000000000003,0.005002775999855658,0.0016414889996667625,5.310000233293977e-06,0.0010140570002477034,0.0012337070002104156,4.322099994169548e-05,0.0032843819999470725,0.00020274815765552553,0.0001744257262672632,0.040549631531105114,0.34546714581049476,0.003172171744834826,False,nan,nan,False,False
71,0.355,0.005015558999730274,0.0014433890000873362,5.821000740979798e-06,0.0004226299997753813,0.0010303469998689252,7.578199983981904e-05,0.0034801880001396057,0.00019624155954193454,0.0001694284912191887,0.03924831190838691,0.3277542006353462,0.003688575041620689,False,nan,nan,False,False
72,0.36,0.005024386000513914,0.0016683399999237736,7.7539998528664e-06,0.0010205680000581197,0.0012848730002588127,4.8099999730766285e-05,0.0032141299998329487,0.00018594808515920726,0.0001616424444613496,0.037189617031841454,0.5998414930128932,0.0037778670113384413,False,nan,nan,False,False
73,0.365,0.004942091999510012,0.0011918790005438495,5.169999894860666e-06,0.0003845790006380412,0.0008536870000170893,5.1775999963865615e-05,0.003744962999917334,0.00017328080046666948,0.00015098957938911527,0.034656160093333895,0.5374719106995011,0.0030664085197778367,False,nan,nan,False,False
74,0.37,0.004999439000130224,0.0013517480001610238,4.949999492964707e-06,0.0009570499996698345,0.0009995290001825197,5.687700013368158e-05,0.003598700000111421,0.00018144757710868113,0.0001576345204394547,0.036289515421736224,0.8211308832049369,0.0051416264734722265,False,nan,nan,False,False
75,0.375,0.005026720999921963,0.00169682300020213,6.512000254588202e-06,0.0021103369999764254,0.0012352590001682984,5.507300011231564e-05,0.0032643439999446855,0.00017741127872658048,0.00015481498237392719,0.03548225574531609,0.9793598655338028,0.004585115334139978,False,nan,nan,False,False
76,0.38,0.005059291000179655,0.0015383760000986513,7.483999979740474e-06,0.001076552999620617,0.0011445200007074163,4.6086000111245085e-05,0.0033177750001414097,0.00017931073014729087,0.00015647459360771277,0.03586214602945817,0.32565811299096803,0.003451275868100226,False,nan,nan,False,False
77,0.385,0.0049191389998668456,0.0011763299999074661,5.560000317927916e-06,0.000326401000165788,0.0008475150007143384,4.267999975127168e-05,0.0037655920004908694,0.0002702374744766621,0.00023431073288322118,0.05404749489533243,3.833423966256979,0.003967716448620693,False,nan,nan,False,False
78,0.39,0.005013075000533718,0.0015897619996394496,6.121000296843704e-06,0.0009777690002010786,0.0012267849997442681,4.3992999962938484e-05,0.003335188000164635,0.00026047173023278713,0.00022644990379346627,0.052094346046557424,0.5224284276173623,0.0035268038843541223,False,nan,nan,False,False
79,0.395,0.0049909029994523735,0.00118164000014076,5.270000656310003e-06,0.00033024799995473586,0.0008495990005030762,4.42830005340511e-05,0.003749530999812123,0.0002530894188467554,0.00022033918032485374,0.05061788376935107,0.3882367745601524,0.0035741694062634715,False,nan,nan,False,False
80,0.4,0.004996714000299107,0.0016030480001063552,5.7309998737764545e-06,0.0009590939998815884,0.0011932809993595583,4.737800009024795e-05,0.003337932000249566,0.00024347703652621952,0.00021211958052991763,0.04869540730524391,0.4736061194041244,0.0045742665096158075,False,nan,nan,False,False
81,0.405,0.005006862999834993,0.0012175769998066244,5.7609995565144345e-06,0.00036943099985364825,0.0008704080000825343,4.547500066109933e-05,0.003717571999914071,0.00023372987386702525,0.00020363947040457947,0.046745974773405044,0.45326651566403775,0.006707302649251503,False,nan,nan,False,False
82,0.41000000000000003,0.005000330999791913,0.0014139550003164914,5.681000402546488e-06,0.0009967940004571574,0.0010672159996829578,4.4252999941818416e-05,0.003528197000377986,0.00022120634780258198,0.00019240381030091844,0.0442412695605164,0.6482124564583813,0.004614014486643805,False,nan,nan,False,False
83,0.41500000000000004,0.005008256000110123,0.0011877110000568791,5.4299998737405986e-06,0.0003976640000473708,0.0008448900007351767,4.3121000089740846e-05,0.0037349149997680797,0.0001861242492176646,0.00016039347129127163,0.037224849843532914,1.5574024292288882,0.006048310004393826,False,nan,nan,False,False
84,0.42,0.004986806000488286,0.0016202789993258193,5.1590004659374245e-06,0.000978229999418545,0.0012164239997218829,4.6967999878688715e-05,0.003314438999950653,0.0002044303526436379,0.00017760303665047533,0.04088607052872758,0.8443065318374173,0.006358007755564908,False,nan,nan,False,False
85,0.425,0.0049997689993688255,0.001194344000396086,5.29000044480199e-06,0.00036760800048796227,0.0008622320001450134,4.3541000195546076e-05,0.003740625000318687,0.00018465523454621208,0.00015712179960658133,0.03693104690924242,0.8579355657461462,0.005598352503223576,False,nan,nan,False,False
86,0.43,0.0049986780004473985,0.0013846299998476752,5.619999683403876e-06,0.0009685209997769562,0.0010315889994672034,4.4133000301371794e-05,0.00355162100004236,0.00021575409653720848,0.00018837292389828624,0.04315081930744169,2.0762749850474043,0.005928364640575042,False,nan,nan,False,False
87,0.435,0.004999830000087968,0.0011694269996951334,5.921000592934433e-06,0.00020452299941098318,0.0008423750005022157,4.203899970889324e-05,0.0037638290004906594,0.00019377289636915494,0.0001662565796008295,0.03875457927383098,1.1488995614010307,0.0048543499309424126,False,nan,nan,False,False
88,0.44,0.004999068999495648,0.0013492230000338168,5.640000381390564e-06,0.0013095490003252053,0.0009992490004151477,4.275000082998304e-05,0.0036009340001328383,0.00018944416692887094,0.00016183980520783129,0.03788883338577419,0.25303470322611865,0.0055824791018014705,False,nan,nan,False,False
89,0.445,0.005034505000367062,0.0012487349995353725,6.682000275759492e-06,0.00018885300050897058,0.0008858370001689764,5.394999971031211e-05,0.003655235000223911,0.000165806506186072,0.00013611806670942787,0.0331613012372144,1.3208515292141185,0.005903617685784006,False,nan,nan,False,False
90,0.45,0.004967689999830327,0.001465459999963059,5.529999725695234e-06,0.0013011040000492358,0.0009641930000725552,7.596199975523632e-05,0.003473294999821519,0.0002085104715645997,0.00017889439104475417,0.04170209431291994,1.808415771301611,0.005200995077823533,False,nan,nan,False,False
91,0.455,0.005006733000300301,0.0011916479998035356,5.359999704523943e-06,0.00012589499965542927,0.0008559500001865672,4.511399947659811e-05,0.0037400040000648005,0.0001942254835857163,0.00016408202723950359,0.038845096717143264,0.6236523343368502,0.0049485874450678185,False,nan,nan,False,False
92,0.46,0.004996783999558829,0.0012829190000047674,5.169999894860666e-06,0.0012132490001022234,0.0008768500001679058,4.465300025913166e-05,0.003686914999889268,0.00017432538945192402,0.00014347278518754146,0.0348650778903848,0.8666698276856845,0.00441250577485525,False,nan,nan,False,False
93,0.465,0.0050475490006647306,0.0013909409999541822,6.082000254536979e-06,0.00013216800016380148,0.0009915439995893394,5.539399990084348e-05,0.003509833999487455,0.00017734124973587973,0.00014849214625621847,0.03546824994717594,0.7153725191026369,0.006321477786693671,False,nan,nan,False,False
94,0.47000000000000003,0.0049670689995764405,0.001309107999986736,5.7309998737764545e-06,0.0012517209997895407,0.0009261320001314743,4.511400038609281e-05,0.003642040999693563,0.00016656719252910242,0.00013385534029653097,0.03331343850582049,0.8035411923844729,0.005040841202694667,False,nan,nan,False,False
95,0.47500000000000003,0.005019797000386461,0.0012092009992556996,5.8910000007017516e-06,0.00011859200003527803,0.0008719010002096184,4.499399983615149e-05,0.0036849610005447175,0.00017399527607522724,0.0001363523996316038,0.03479905521504545,1.5852757738489043,0.005039781678930102,False,nan,nan,False,False
96,0.48,0.004959834999681334,0.0012882800001534633,5.309999323799275e-06,0.0012356309998722281,0.0008845040001688176,4.4193000576342456e-05,0.0036489630001597106,0.0001652381843508335,0.00013276980173107522,0.0330476368701667,1.6062987398733364,0.00482590991930469,False,nan,nan,False,False
97,0.485,0.005000721999749658,0.001181399000415695,5.34999981027795e-06,0.0001977600004465785,0.0008498300003338954,4.3230999835941475e-05,0.0037623560001520673,0.00020135787582763794,0.00015496989564125563,0.04027157516552759,2.698670210336121,0.004264381383734234,False,nan,nan,False,False
98,0.49,0.005029245000514493,0.0014268589993662317,6.563000169990119e-06,0.0012941300001330092,0.0010345350001443876,5.679600053554168e-05,0.0035129090001646546,0.00018309454128888418,0.00014340146897437748,0.03661890825777683,1.1335109313470888,0.004451126093659447,False,nan,nan,False,False
