experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_live,small_circle,dlccznn,40,euler,clean,20.0,1,0.00041425357623240143,0.00040608111766920807,0.0005893760364070652,0.00114749609107654,0.0010137557983398438,0.021550230833472385,0.007184796472842629,0.0567563131009604,0.027928896271958263,1.6334284076708778,183.25904400000582,0.0916295220000029
