experiment,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_line_method2_pdnn_live,line,pdnn,500.0,5,0.0004889347059887231,0.00014808945767413412,0.000738073632404855,0.007915382401567419,0.006957497796975076,0.0711159901750367,0.004265072230341422,0.07255233892838495,0.004386151569981868,1.9084131144204792,185.53025799999887,0.09276512899999943
