joint,initial_rad,final_rad,delta_rad
theta_1,0.0,7.12938112453393e-08,7.12938112453393e-08
theta_2,-1.5707963267948966,-1.5707961259052978,2.0088959873376666e-07
theta_3,1.5707963267948966,1.5707961524919907,-1.74302905886492e-07
theta_4,0.0,-1.3793263404613753e-07,-1.3793263404613753e-07
theta_5,1.5707963267948966,1.5707962527907313,-7.40041652402823e-08
theta_6,0.0,-1.816139916441357e-11,-1.816139916441357e-11
