experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_method2_dlccznn_offline,circle,dlccznn,60,20.0,1,1.2973340476131197e-05,5.266752865097254e-07,7.422973547136362e-05,1.9534755045863803e-06,1.564488341862023e-06,0.003222115044839912,0.00013574896890744588,0.006273087766629976,0.0007163788728829276,1.922100562153304,11.771167799997784,0.002942791949999446
