joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-4.4558244796784116e-07,-4.4558244796784116e-07
theta_2,-1.5707963267948966,-1.5707963305280574,-3.733160891528087e-09
theta_3,1.5707963267948966,1.5707962981700778,-2.8624818737554847e-08
theta_4,0.0,-1.4717468655319072e-08,-1.4717468655319072e-08
theta_5,1.5707963267948966,1.5707965150255014,1.882306048806015e-07
theta_6,0.0,-2.715975125629735e-14,-2.715975125629735e-14
