joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-3.9829667143904244e-08,-3.9829667143904244e-08
theta_2,-1.5707963267948966,-1.5707967082838892,-3.814889926179177e-07
theta_3,1.5707963267948966,1.5707966646726674,3.378777708729075e-07
theta_4,0.0,2.101579149007641e-07,2.101579149007641e-07
theta_5,1.5707963267948966,1.5707963806260161,5.3831119561920104e-08
theta_6,0.0,2.0253276199597937e-11,2.0253276199597937e-11
