joint,initial_rad,final_rad,delta_rad
theta_1,0.0,7.242404638054912e-08,7.242404638054912e-08
theta_2,-1.5707963267948966,-1.570796122223339,2.0457155747166667e-07
theta_3,1.5707963267948966,1.5707961498740524,-1.7692084419707044e-07
theta_4,0.0,-1.4011958843280488e-07,-1.4011958843280488e-07
theta_5,1.5707963267948966,1.5707962516032181,-7.519167843916819e-08
theta_6,0.0,-1.8405801763163577e-11,-1.8405801763163577e-11
