step,time_s,cycle_period_s,cycle_work_s,state_read_s,state_age_s,controller_step_s,publish_s,sleep_s,command_step_norm_rad,command_step_max_abs_rad,command_velocity_norm_rad_s,command_accel_norm_rad_s2,feedback_velocity_norm_rad_s,tcp_pose_used,tcp_pose_age_s,tcp_fk_error_norm_m,deadline_miss,period_overrun
37,0.185,0.005005289000109769,0.001573212000039348,8.465000064461492e-06,0.0009432229999219999,0.0011239619998377748,5.0955000006069895e-05,0.003311861999463872,0.00013909773941371727,0.00011409189018290756,0.02781954788274345,4.521098647396369,8.610276563558728e-05,False,nan,nan,False,False
38,0.19,0.004996482999558793,0.001702131999991252,8.596000043326057e-06,0.002051825999842549,0.0012843820004491135,5.0895000640593935e-05,0.003220823000447126,0.00012501302591222822,0.00010417137759176049,0.025002605182445646,0.5993658648252834,9.771432814886793e-05,False,nan,nan,False,False
39,0.195,0.005034003000218945,0.001543506000416528,8.455999704892747e-06,0.0009826779996728874,0.0010918210000454565,5.1296000492584426e-05,0.0033101290000558947,0.00011405067271204673,9.622922103721619e-05,0.022810134542409342,0.4692728047614596,0.00010505704995011911,False,nan,nan,False,False
40,0.2,0.004965443999935815,0.0017460850003772066,8.625999726064038e-06,0.0020627269996111863,0.0012672990005739848,5.1656000323418994e-05,0.0031429370001205825,0.0001070579894477908,9.106338201618989e-05,0.021411597889558164,0.3002975957689222,0.00011669837113004178,False,nan,nan,False,False
41,0.20500000000000002,0.005000029999791877,0.0015975969999999506,8.637000064481981e-06,0.000948813999457343,0.0011409629996705917,5.0645000555959996e-05,0.003293318000032741,0.0001000772638937254,8.542304894563601e-05,0.020015452778745082,0.28364202434003066,0.0002921319683082402,False,nan,nan,False,False
42,0.21,0.0050016720006169635,0.0017791069994927966,8.637000064481981e-06,0.002047007000328449,0.0013428610000119079,5.2168000365782063e-05,0.0031223480000335258,8.686217911725458e-05,7.564501517337628e-05,0.017372435823450917,0.6048552405945861,0.0011392032029107213,False,nan,nan,False,False
43,0.215,0.005014055000174267,0.0015599869993820903,8.625999726064038e-06,0.0009806140005821362,0.0011143229994559078,5.039400002715411e-05,0.003312173999802326,7.83959443040909e-05,6.885185165071955e-05,0.01567918886081818,0.36940551031103225,0.0016057419739138904,False,nan,nan,False,False
44,0.22,0.004984179999155458,0.0016397660001530312,8.596000043326057e-06,0.002070171000013943,0.001191287999972701,5.2567999773600604e-05,0.0032944000004135887,6.639477948956346e-05,5.9064311078290516e-05,0.01327895589791269,0.6723251983762848,0.0012863368444361654,False,nan,nan,False,False
45,0.225,0.005045013000199106,0.0015173270003288053,8.456000614387449e-06,0.0009355489992231014,0.001070952999725705,5.1946999519714154e-05,0.003330558000016026,7.605731759502459e-05,5.608691336814663e-05,0.015211463519004915,1.7271018393298008,0.0009682253388363415,False,nan,nan,False,False
46,0.23,0.004958442000315699,0.0019007239998245495,8.695999895280693e-06,0.001915300999826286,0.0014335709993247292,5.2968999625591096e-05,0.002989700000398443,7.147831870069636e-05,5.787835829968054e-05,0.014295663740139271,0.5331221239593635,0.0010501141973164247,False,nan,nan,False,False
47,0.23500000000000001,0.005003074999876844,0.0017200359998241765,8.515999979863409e-06,0.0006838489998699515,0.0011561219998839078,5.374000011215685e-05,0.0031704990005891887,7.123770394165157e-05,6.0042299538961376e-05,0.014247540788330317,0.28275269493122324,0.0010286498884110758,False,nan,nan,False,False
48,0.24,0.005002173000320909,0.0018681739993553492,8.555999556847382e-06,0.001801057999728073,0.0014151859995763516,6.792700060032075e-05,0.003017611999894143,7.028935462138649e-05,6.023758995974874e-05,0.014057870924277295,0.15811126857421276,0.0007457898948773546,False,nan,nan,False,False
49,0.245,0.004997604999516625,0.001628965999771026,8.375999641430099e-06,0.0006964820004213834,0.0011729440002454794,5.2708000112033915e-05,0.0032542250000915374,7.5197050583876e-05,6.650004705063584e-05,0.0150394101167752,0.5295095919234631,0.0006334266655178238,False,nan,nan,False,False
50,0.25,0.005022151000048325,0.0017145259998869733,8.68700044520665e-06,0.0017977409997911309,0.0012776589992427034,6.763700002920814e-05,0.003149128000586643,0.00010458310280681876,7.951186854258901e-05,0.020916620561363754,1.9442189523442592,0.0005689896616058885,False,nan,nan,False,False
51,0.255,0.0049745810001695645,0.001550408999719366,8.60599993757205e-06,0.0006786189997001202,0.0011018510003850679,5.134599996381439e-05,0.0032369230002586846,9.874407218458118e-05,7.987459111384217e-05,0.019748814436916236,0.5333994629051227,0.0005093103406389977,False,nan,nan,False,False
52,0.26,0.004827767999813659,0.0004692570000770502,2.4050004867604002e-06,0.0014752489996681106,0.0003260990006310749,1.647099998081103e-05,0.004523728999629384,9.571246169023737e-05,7.970104431640679e-05,0.019142492338047472,0.3001287664450349,0.00044539986733806413,False,nan,nan,False,False
53,0.265,0.00506970900005399,0.0015170169999692007,6.6230004449607804e-06,0.0009763560001374572,0.0010610239996822202,4.8210000386461616e-05,0.0034745069997370592,9.331049110334344e-05,7.89695101501798e-05,0.018662098220668687,0.20350508860955135,0.00047296418635055617,False,nan,nan,False,False
54,0.27,0.005120273999636993,0.0017576970003574388,1.1410999832150992e-05,0.0016486119993714965,0.0013167009992685053,5.80790001549758e-05,0.003136213999823667,8.999734392081663e-05,7.738378431001113e-05,0.017999468784163326,0.23683103897528426,0.0007291184817664208,False,nan,nan,False,False
55,0.275,0.005040465000092809,0.0016217430002143374,8.735999472264666e-06,0.0011219580001124996,0.00120470199999545,5.192700064071687e-05,0.0032114840005306178,0.00011658005596284261,9.750158926549306e-05,0.023316011192568518,1.1348785379071307,0.0008971201468260332,False,nan,nan,False,False
56,0.28,0.004945477000546816,0.0018769600001178333,8.496000191371422e-06,0.0020549620003293967,0.0014220590001059463,5.331000011210563e-05,0.003076171999964572,0.00011310008175906012,9.5599376203136e-05,0.022620016351812024,0.21107740756909982,0.0023174704721839194,False,nan,nan,False,False
57,0.28500000000000003,0.005064189999757218,0.0017259169999306323,8.525999874109402e-06,0.0010693300000639283,0.0012774690003425349,5.116600004839711e-05,0.0031077809999260353,0.00010781951877567387,9.24042157329988e-05,0.021563903755134776,0.5153880797050467,0.0018379128517367121,False,nan,nan,False,False
58,0.29,0.00494435499967949,0.0017521859999760636,8.637000064481981e-06,0.0020918410000376753,0.0012574520005728118,5.271800000627991e-05,0.003123801000583626,0.00011161460252689885,9.446346042970701e-05,0.02232292050537977,0.3100919656105805,0.0017273926967437477,False,nan,nan,False,False
59,0.295,0.0049877360006576055,0.001676133999353624,8.947000424086582e-06,0.0010031760002675583,0.0011596280000958359,5.252800019661663e-05,0.003218288000425673,0.000159505592671928,0.00013168599802212703,0.0319011185343856,1.963416511882801,0.002293549296274186,False,nan,nan,False,False
60,0.3,0.005013353999856918,0.0018402309997327393,9.256999874196481e-06,0.0020636290000766166,0.001242252999873017,7.423799979733303e-05,0.0030453449999185978,0.00014487451659794188,0.00012160096486666554,0.02897490331958838,0.6482761186770469,0.00217164850710752,False,nan,nan,False,False
61,0.305,0.005005268999411783,0.0015838020008231979,9.197000508720521e-06,0.0009778679996088613,0.0011338210006215377,5.1746000281127635e-05,0.003289339999355434,0.00014093594669454472,0.00011882186656860888,0.028187189338908944,0.17842889337751797,0.0020179775554655887,False,nan,nan,False,False
62,0.31,0.004991484000129276,0.0016671970006427728,8.996999895316549e-06,0.0020046579993504565,0.0012605270003405167,5.098500059830258e-05,0.0032971249993352103,0.00013788545844137953,0.0001190211810115943,0.0275770916882759,0.4896171510522433,0.003874361365797831,False,nan,nan,False,False
63,0.315,0.005097211000247626,0.001875216000371438,9.227000191458501e-06,0.0010138159996131435,0.0012303610001254128,5.646600038744509e-05,0.0028493179997894913,0.00015980911637068966,0.00012831533081902858,0.03196182327413793,1.5305291029055637,0.0026634980495020178,False,nan,nan,False,False
64,0.32,0.0048007260002123076,0.0015069880000737612,6.381999810400885e-06,0.00186970599952474,0.0011249640001551597,4.990299930796027e-05,0.0034216779995404067,0.0001531115612428607,0.00012747182997200214,0.03062231224857214,0.630472658841294,0.001798647427612557,False,nan,nan,False,False
65,0.325,0.004993436999939149,0.0015708869996160502,5.7099996411125176e-06,0.000754921999941871,0.0011774110007536365,4.691799949796405e-05,0.003362277000633185,0.00014977474879510018,0.00012915838218658938,0.029954949759020036,0.8140019200136142,0.002293688293609553,False,nan,nan,False,False
66,0.33,0.0050179729996671085,0.0014008090001880191,6.340999789244961e-06,0.0017131529994003358,0.0010295759993823594,4.511499992077006e-05,0.003510303999973985,0.00015097389097739673,0.00012767066637889063,0.030194778195479346,0.45837057714811513,0.0030571485010840076,False,nan,nan,False,False
67,0.335,0.00497332900067704,0.001176108999970893,5.38099993718788e-06,0.0008449900005871314,0.0008362129992747214,4.5154999497754034e-05,0.0038277479998214403,0.00019389132159821257,0.00017128332141487057,0.03877826431964252,2.299725185767609,0.003337063861407607,False,nan,nan,False,False
68,0.34,0.005091810999147128,0.001255368000784074,5.640999916067813e-06,0.0019918939997296548,0.0008463429994662874,5.2057000175409485e-05,0.0037441099993884563,0.00018791954431041815,0.00016528563078461946,0.037583908862083626,0.4148646824022049,0.003804151424797304,False,nan,nan,False,False
69,0.34500000000000003,0.005111628000122437,0.001746476000334951,8.6860000010347e-06,0.0009694020000097225,0.001278710999940813,6.472099994425662e-05,0.0030450840004050406,0.00017718702129128407,0.00015503153518802478,0.03543740425825681,0.49439524898331594,0.002896777118583083,False,nan,nan,False,False
70,0.35000000000000003,0.004903319000732154,0.0015935999999783235,8.625999726064038e-06,0.0002454390005368623,0.0011515439991853782,5.201699968893081e-05,0.0032929369999692426,0.00015896083553999048,0.00013464860424034636,0.0317921671079981,1.0966924615527809,0.0040571829076983595,False,nan,nan,False,False
71,0.355,0.004997323999305081,0.001700368999991042,8.535000233678147e-06,0.0007808899999872665,0.0012823979996028356,5.144599981576903e-05,0.003232834999835177,0.00016933384140452402,0.00014659341540410303,0.03386676828090481,0.8339388377812649,0.004676185129582653,False,nan,nan,False,False
72,0.36,0.005043941000621999,0.0015488369999729912,8.826999874145258e-06,0.0001853260000643786,0.001139280000643339,5.2097999287070706e-05,0.003297123999800533,0.00016277641131173077,0.00013914802103699286,0.03255528226234616,0.48958524281916904,0.0034001997319587,False,nan,nan,False,False
73,0.365,0.004956578000019363,0.0016806129997348762,8.635999620310031e-06,0.0006219130000317818,0.0012406999994709622,6.058300004951889e-05,0.0032101320002766442,0.00020522784822149098,0.00017903768657466003,0.041045569644298195,3.1646822714506153,0.002857255307755637,False,nan,nan,False,False
74,0.37,0.005027861999224115,0.0017601409999770112,1.1271000403212383e-05,0.0017532880001454032,0.001313204999860318,6.412000038835686e-05,0.0032128370003192686,0.0001919685839651316,0.0001688540251602881,0.03839371679302632,1.0021932504428057,0.004053936807281643,False,nan,nan,False,False
75,0.375,0.005093213000691321,0.001914290000058827,9.30700025492115e-06,0.0007613629995830706,0.0012529530004030676,5.7608000133768655e-05,0.0028667999995377613,0.00018712422793719442,0.00016463185416151348,0.03742484558743888,0.41615018682052446,0.005081805992670815,False,nan,nan,False,False
76,0.38,0.004924017000121239,0.0017621949991735164,1.1741999514924828e-05,0.001729573999909917,0.0012919850005346234,5.206700006965548e-05,0.003086321000409953,0.00017633309017101495,0.0001532931576623158,0.03526661803420299,0.984120087943489,0.0035971674334998034,False,nan,nan,False,False
77,0.385,0.004968420999830414,0.001703985999483848,9.126999430009164e-06,0.0005231780005487963,0.001301794000028167,5.083500036562327e-05,0.0031774210001458414,0.00016456485165791267,0.0001422763371586469,0.03291297033158253,0.5055624555866517,0.005958345378199294,False,nan,nan,False,False
78,0.39,0.005019053999603784,0.0016860730002008495,1.2123000487918034e-05,0.0017265679998672567,0.0012439259999155183,5.096500080981059e-05,0.003174475999912829,0.0002096874717144707,0.00017769966503150168,0.04193749434289414,2.5758058345719075,0.005417774929337556,False,nan,nan,False,False
79,0.395,0.004978099000254588,0.0016476210003020242,9.127000339503866e-06,0.0010824239998328267,0.0012406799996824702,5.044399949838407e-05,0.003237913999328157,0.00019116342384528916,0.0001617221224878752,0.03823268476905783,1.0078615235279635,0.004585470918974264,False,nan,nan,False,False
80,0.4,0.005003686000236485,0.0016009329992812127,9.22799972613575e-06,0.0016011840007195133,0.0011541379999471246,5.0474000090616755e-05,0.003302756000266527,0.0001835386450865733,0.00015605862586900738,0.03670772901731465,0.5795393198247699,0.004921110873981101,False,nan,nan,False,False
81,0.405,0.005022180999731063,0.0015895520000412944,9.387999853061046e-06,0.0010710830001698923,0.0010490309996384894,5.360999966796953e-05,0.003269502999501128,0.0001704056371113382,0.00013737101359187845,0.03408112742226764,2.1006156005029615,0.00441244078885204,False,nan,nan,False,False
82,0.41000000000000003,0.0049771459998737555,0.0017887049998535076,9.356999726151116e-06,0.002100527999573387,0.0013723060001211707,5.1576999794633593e-05,0.003107520000412478,0.00017000003119477537,0.00014188120765557888,0.03400000623895508,0.7565249778816092,0.005753117455056372,False,nan,nan,False,False
83,0.41500000000000004,0.00501398500000505,0.0017226119998667855,9.187000614474528e-06,0.001025556999593391,0.0012977970000065397,5.077500009065261e-05,0.003144780000184255,0.0001698853883160244,0.0001325791973015132,0.03397707766320488,0.802061738133509,0.004487926460722197,False,nan,nan,False,False
84,0.42,0.004985882999790192,0.001774387999830651,9.487999705015682e-06,0.0020773739997821394,0.001359262000732997,6.24269996478688e-05,0.0031155660008153063,0.00017595793844965557,0.00014210616817956828,0.03519158768993111,0.638879448976467,0.0036097899012379033,False,nan,nan,False,False
85,0.425,0.005002103000151692,0.0017514950004624552,8.525999874109402e-06,0.000747277000300528,0.0012996499999644584,5.337899983715033e-05,0.003155501000037475,0.00016429537379983257,0.00012815237439374862,0.032859074759966515,1.14263958169361,0.004346177091791105,False,nan,nan,False,False
86,0.43,0.005035997000049974,0.0016192479997698683,1.1510999684105627e-05,0.0016560069998377003,0.001158405999376555,5.161699937161757e-05,0.0032499070002813824,0.00018626116732783045,0.0001513147696212613,0.03725223346556609,1.2603891112872376,0.004718073641947454,False,nan,nan,False,False
87,0.435,0.004980622999937623,0.0015145120005399804,8.845999218465295e-06,0.0010567560002527898,0.0010653019999153912,5.100599992147181e-05,0.0033432009995522094,0.0001771781843604145,0.00014286427072580596,0.0354356368720829,0.6941357122072999,0.0034880143210581126,False,nan,nan,False,False
88,0.44,0.004969372000232397,0.0017904579999594716,8.785999852989335e-06,0.002091891999953077,0.0013505859997167136,5.2036999477422796e-05,0.0031088019995877403,0.00020024212396795084,0.00014648049862615756,0.040048424793590165,2.432172818381611,0.0031458850610520455,False,nan,nan,False,False
89,0.445,0.005009657000300649,0.0015913259994704276,8.586000149080064e-06,0.0009722369995870395,0.0011385389998395112,5.237800087343203e-05,0.0032853530001375475,0.00019328026387004468,0.00014573957328020866,0.038656052774008944,0.6287633090363401,0.003189936091603328,False,nan,nan,False,False
90,0.45,0.004987946999790438,0.0016762039995228406,8.596000043326057e-06,0.002062026000203332,0.001228297000125167,5.198700000619283e-05,0.0032103630001074634,0.00018772896628833287,0.0001471917925867912,0.03754579325766657,0.9045132662768548,0.0038682349652201485,False,nan,nan,False,False
91,0.455,0.004996832999495382,0.001679581000644248,8.646000424050726e-06,0.0009499360003246693,0.0011113789996670675,6.484099958470324e-05,0.0031627029993614997,0.00018374266660515378,0.00015017032568322088,0.03674853332103075,1.2274504203692096,0.003520111461276206,False,nan,nan,False,False
92,0.46,0.004928555999867967,0.0015450990003955667,6.643000233452767e-06,0.0019896499998139916,0.0011035039997295826,4.94719997732318e-05,0.0033615749998716637,0.0002129456413299339,0.000160802458417042,0.042589128265986785,2.36556814504031,0.00453883038956212,False,nan,nan,False,False
93,0.465,0.0049768260005294,0.0013166310000087833,6.252000275708269e-06,0.0008426149997831089,0.0009422120001545409,4.678799996327143e-05,0.003625579999606998,0.00020169348011989663,0.00015794794148447282,0.040338696023979326,0.9422515227037073,0.0044250358788421,False,nan,nan,False,False
94,0.47000000000000003,0.00500297500002489,0.001396050000039395,5.810999937239103e-06,0.001955886999894574,0.001039765000314219,4.516399985732278e-05,0.003529259000060847,0.00018593033084100596,0.00015038743068138854,0.03718606616820119,1.318933509389888,0.004096467835862154,False,nan,nan,False,False
95,0.47500000000000003,0.004991402000086964,0.0012696249996224651,5.640000381390564e-06,0.0008465829996566754,0.0009192490006171283,4.5185000089986715e-05,0.0036698220001198933,0.0001928048726793948,0.00015335590246150525,0.03856097453587896,1.2054079929434878,0.005426573483965752,False,nan,nan,False,False
96,0.48,0.004996382999706839,0.0014546200000040699,4.878999789070804e-06,0.0019694829998115893,0.001056185000379628,4.4081999476475175e-05,0.0034888640002463944,0.00019137451720345277,0.0001539550002237508,0.03827490344069055,0.6847331915780235,0.0064888302519796135,False,nan,nan,False,False
97,0.485,0.005008465000173601,0.0012317829996391083,5.0690005082287826e-06,0.0008581849997426616,0.0008884709995982121,4.451299992069835e-05,0.003706139999849256,0.00019474550475984145,0.0001570771686375045,0.03894910095196829,0.822147256504893,0.005621943506962477,False,nan,nan,False,False
