experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_figure8_method2_dlccznn_live,figure8,dlccznn,60,20.0,1,9.836827552282224e-05,7.705021249439903e-05,0.0003617448120807839,0.0005799531348495765,0.0005130874342285097,0.011400149994251046,0.000197472839212852,0.017799495897623353,0.0012434921812319673,1.7543634704158744,185.73246140000265,0.09286623070000133
