joint,initial_rad,final_rad,delta_rad
theta_1,0.0,2.5578487111488357e-05,2.5578487111488357e-05
theta_2,-1.5707963705062866,-1.5706312656402588,0.00016510486602783203
theta_3,1.5707963705062866,1.5707167387008667,-7.963180541992188e-05
theta_4,0.0,0.00012091053940821439,0.00012091053940821439
theta_5,1.5707963705062866,1.5707811117172241,-1.52587890625e-05
theta_6,0.0,9.042903548106551e-05,9.042903548106551e-05
