created_at,status,trajectory,integrator,ns,solver_gamma,drift_gain,task_gain,activation_power,noise_profile,duration,tau,exit_code,runtime_wall_s,summary_path,log_path,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s,joint_drift_table
2026-05-15T09:16:56,fully_completed,small_circle,euler,40,4096.0,60.0,460.0,0.75,clean,10.0,0.005,0,188.596,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\case.log,0.00039660256199038323,0.00038752914951168267,0.0006311330756840846,0.001072435100438053,0.0009742975234985352,0.02130058385746125,0.0005687003794360874,0.047258002708706046,0.026461918504532413,1.7048572037286167,184.06843029998709,0.09203421514999355,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.00036885958979837596, ""delta_rad"": 0.000363595392627758}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695620775222778, ""delta_rad"": 0.0009742975234985352}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.57096266746521, ""delta_rad"": 0.00016629695892333984}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0004905921523459256, ""delta_rad"": 9.231243166141212e-05}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.570615291595459, ""delta_rad"": -0.00015532970428466797}, {""joint"": ""theta_6"", ""initial_rad"": -1.318944953254686e-13, ""final_rad"": 9.141219925368205e-05, ""delta_rad"": 9.141219938557654e-05}]"
2026-05-15T09:20:05,fully_completed,small_circle,euler,40,4096.0,80.0,420.0,0.75,clean,10.0,0.005,0,188.586,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\case.log,0.0004057649389290536,0.00040709527008869604,0.0006790915883819146,0.001170252557215197,0.0010236501693725586,0.030119751175699722,0.0027553016211893343,0.06382156491756344,0.023945882162235768,1.4385632033047089,183.8602593000105,0.09193012965000526,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.00038300539017654955, ""delta_rad"": 0.00037774119300593156}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695127248764038, ""delta_rad"": 0.0010236501693725586}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5710277557373047, ""delta_rad"": 0.0002313852310180664}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0002685020735953003, ""delta_rad"": -0.00012977764708921313}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706088542938232, ""delta_rad"": -0.00016176700592041016}, {""joint"": ""theta_6"", ""initial_rad"": -1.5720758028692217e-13, ""final_rad"": -0.0002870418829843402, ""delta_rad"": -0.0002870418828271326}]"
2026-05-15T09:23:14,fully_completed,small_circle,euler,40,4608.0,60.0,420.0,0.75,clean,10.0,0.005,0,186.205,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t420p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t420p0__p0p75__noiseclean\case.log,0.0004013382845263623,0.0004001992303522618,0.0005568942642631489,0.0011073571961978349,0.001010298728942871,0.022283897420672376,0.0035854664284858226,0.05242502959853885,0.014905119433049892,1.7597118201052415,181.50336920001428,0.09075168460000714,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.00037320374394766986, ""delta_rad"": 0.0003679395467770519}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695260763168335, ""delta_rad"": 0.001010298728942871}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.570962905883789, ""delta_rad"": 0.0001665353775024414}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005045902216807008, ""delta_rad"": 0.00010631050099618733}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706154108047485, ""delta_rad"": -0.0001552104949951172}, {""joint"": ""theta_6"", ""initial_rad"": 4.2010839251815923e-13, ""final_rad"": -8.384912507608533e-05, ""delta_rad"": -8.384912549619372e-05}]"
2026-05-15T09:26:20,fully_completed,line,euler,40,4096.0,60.0,460.0,0.75,clean,10.0,0.005,0,189.773,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\case.log,0.000370575577027148,0.00037532398402141144,0.0006145910715825959,0.0009996342965379805,0.0008884668350219727,0.021105149694586958,0.009020019310138338,0.05066677550597082,0.03448278508656953,1.7285787391537042,184.08229910000227,0.09204114955000113,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003477267164271325, ""delta_rad"": 0.0003424625192565145}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5696479082107544, ""delta_rad"": 0.0008884668350219727}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5710153579711914, ""delta_rad"": 0.00021898746490478516}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005298246978782117, ""delta_rad"": 0.0001315449771936983}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706310272216797, ""delta_rad"": -0.00013959407806396484}, {""joint"": ""theta_6"", ""initial_rad"": 1.2256862191861728e-13, ""final_rad"": -8.87058922671713e-05, ""delta_rad"": -8.870589238973992e-05}]"
2026-05-15T09:29:30,fully_completed,line,euler,40,4096.0,80.0,420.0,0.75,clean,10.0,0.005,0,192.702,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\case.log,0.00037926563998827277,0.000392123448349029,0.0005372341823262196,0.000468043840248968,0.00028865094645880163,0.028770412624406917,0.012501693519226377,0.062096018242937,0.024913628569416587,1.6422869587165623,184.32846299998346,0.09216423149999173,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -0.00011598003038670868, ""delta_rad"": -0.00011598003038670868}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5706875324249268, ""delta_rad"": 0.00010883808135986328}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5708116292953491, ""delta_rad"": 1.52587890625e-05}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.00020044691336806864, ""delta_rad"": 0.00020044691336806864}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5705317258834839, ""delta_rad"": -0.0002646446228027344}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": 0.00028865094645880163, ""delta_rad"": 0.00028865094645880163}]"
2026-05-15T09:32:42,fully_completed,line,euler,40,4608.0,60.0,420.0,0.75,clean,10.0,0.005,0,188.563,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4608p0__d60p0__t420p0__p0p75__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\line__euler__ns40__g4608p0__d60p0__t420p0__p0p75__noiseclean\case.log,0.00037522641096262107,0.00037615146749127055,0.0005948676677428786,0.0009870588951444014,0.0008683204650878906,0.02149084069712161,0.011229513074969916,0.05367742973791276,0.04329085191999059,1.773232745879426,184.25945599999977,0.09212972799999988,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003428079071454704, ""delta_rad"": 0.0003375437099748524}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5696680545806885, ""delta_rad"": 0.0008683204650878906}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5710399150848389, ""delta_rad"": 0.0002435445785522461}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005432748002931476, ""delta_rad"": 0.00014499507960863411}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.57063627243042, ""delta_rad"": -0.00013434886932373047}, {""joint"": ""theta_6"", ""initial_rad"": -4.214406601477094e-13, ""final_rad"": -8.934160723583773e-05, ""delta_rad"": -8.934160681439707e-05}]"
2026-05-15T09:35:51,fully_completed,circle,euler,40,4096.0,60.0,460.0,0.75,clean,10.0,0.005,0,188.244,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\case.log,0.00041494521071219694,0.00038975483568081363,0.0008103370521687936,0.0010788798428674315,0.0009790658950805664,0.037786732427139216,0.0009635912814864352,0.07585751377648706,0.02638422036355233,1.4559658940897862,184.10016750000068,0.09205008375000034,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003718443913385272, ""delta_rad"": 0.0003665801941679092}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695573091506958, ""delta_rad"": 0.0009790658950805664}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709606409072876, ""delta_rad"": 0.00016427040100097656}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005057334201410413, ""delta_rad"": 0.00010745369945652783}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.570613980293274, ""delta_rad"": -0.00015664100646972656}, {""joint"": ""theta_6"", ""initial_rad"": 1.305622276959184e-13, ""final_rad"": -8.923666609916836e-05, ""delta_rad"": -8.923666622973059e-05}]"
2026-05-15T09:38:59,fully_completed,circle,euler,40,4096.0,60.0,420.0,0.72,clean,10.0,0.005,0,188.204,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t420p0__p0p72__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t420p0__p0p72__noiseclean\case.log,0.0004213949412325871,0.0004100033758896387,0.0008653007408638175,0.0011718171873882836,0.0010533332824707031,0.039827815630482294,0.0017568168270665288,0.08803080125545455,0.011139735272887934,1.2550398134947414,184.0768847000145,0.09203844235000724,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003886974591296166, ""delta_rad"": 0.00038343326195899863}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5694830417633057, ""delta_rad"": 0.0010533332824707031}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709878206253052, ""delta_rad"": 0.0001914501190185547}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0003246809937991202, ""delta_rad"": -7.359872688539326e-05}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706148147583008, ""delta_rad"": -0.0001558065414428711}, {""joint"": ""theta_6"", ""initial_rad"": 1.545430450278218e-13, ""final_rad"": -0.00022422723122872412, ""delta_rad"": -0.00022422723138326717}]"
2026-05-15T09:42:07,fully_completed,circle,euler,40,4096.0,80.0,420.0,0.75,clean,10.0,0.005,0,188.323,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\circle__euler__ns40__g4096p0__d80p0__t420p0__p0p75__noiseclean\case.log,0.0004341295223449687,0.00037664511704086707,0.0008220691267558503,0.0011504133958446005,0.0009882450103759766,0.05292282191311567,0.0067457379534584675,0.0988857499514257,0.018718615541506698,1.372160218303987,183.9813831000065,0.09199069155000325,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.00037073949351906776, ""delta_rad"": 0.0003654752963484498}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695481300354004, ""delta_rad"": 0.0009882450103759766}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.570846438407898, ""delta_rad"": 5.0067901611328125e-05}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0007143332622945309, ""delta_rad"": 0.0003160535416100174}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706037282943726, ""delta_rad"": -0.00016689300537109375}, {""joint"": ""theta_6"", ""initial_rad"": 3.0375701953744283e-13, ""final_rad"": -0.0002880983811337501, ""delta_rad"": -0.0002880983814375071}]"
2026-05-15T09:45:16,fully_completed,ellipse,euler,40,4096.0,60.0,460.0,0.75,clean,10.0,0.005,0,188.438,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\ellipse__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\single\ellipse\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round3_clean_live_10s\ellipse__euler__ns40__g4096p0__d60p0__t460p0__p0p75__noiseclean\case.log,0.00041739384672864033,0.0003891954770481656,0.0008594644199208217,0.0010780077833183522,0.000980377197265625,0.04501398860240409,0.001106292554530759,0.08686398835262901,0.008445147774914273,1.5260900527814496,184.11029689997667,0.09205514844998834,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003713887417688966, ""delta_rad"": 0.0003661245445982786}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695559978485107, ""delta_rad"": 0.000980377197265625}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709584951400757, ""delta_rad"": 0.0001621246337890625}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0004999163211323321, ""delta_rad"": 0.00010163660044781864}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706135034561157, ""delta_rad"": -0.0001571178436279297}, {""joint"": ""theta_6"", ""initial_rad"": 4.205524817280093e-13, ""final_rad"": -7.49248792999424e-05, ""delta_rad"": -7.492487972049489e-05}]"
