joint,initial_rad,final_rad,delta_rad
theta_1,0.0,0.02115490468835461,0.02115490468835461
theta_2,-1.5707963267948966,-1.575756297015461,-0.004959970220564491
theta_3,1.5707963267948966,1.5661990981359086,-0.0045972286589879285
theta_4,0.0,-0.006409894940134875,-0.006409894940134875
theta_5,1.5707963267948966,1.5653297968569382,-0.005466529937958375
theta_6,0.0,0.0041131921975575345,0.0041131921975575345
