experiment,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_task_residual,final_solver_residual,min_boundary_slack,runtime_s
method2_offline,0.04616557061433275,0.07923746394986526,0.4795906800250985,2.061466852671306,23.48954514218958,0.0,0.12582019999535987
