experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_ellipse_method2_dlccznn_live,ellipse,dlccznn,40,euler,clean,20.0,1,0.0004752007077348295,0.00039675002742550666,0.0010117946670815847,0.0011613769681597644,0.001001119613647461,0.06273361003644495,0.007865595488138751,0.11283690800253664,0.02264253235690365,1.3186166582085697,183.14625730001717,0.09157312865000858
