joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-4.393832445367487e-07,-4.393832445367487e-07
theta_2,-1.5707963267948966,-1.5707952334686826,1.093326214007817e-06
theta_3,1.5707963267948966,1.5707979902582114,1.6634633148715494e-06
theta_4,0.0,3.703666551403423e-07,3.703666551403423e-07
theta_5,1.5707963267948966,1.5707965249390252,1.9814412866026032e-07
theta_6,0.0,6.392889576563049e-08,6.392889576563049e-08
