joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-2.7527360812297655e-05,-2.7527360812297655e-05
theta_2,-1.5707963267948966,-1.5708976138600348,-0.0001012870651382336
theta_3,1.5707963267948966,1.5708549289466893,5.8602151792763735e-05
theta_4,0.0,8.41530893396378e-05,8.41530893396378e-05
theta_5,1.5707963267948966,1.5708493048675063,5.297807260973286e-05
theta_6,0.0,-2.214806297227842e-12,-2.214806297227842e-12
