experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_periodic_method2_dlccznn_live,circle_periodic,dlccznn,60,20.0,1,0.0005117307957182705,0.0006174705857491113,0.0007397976485312654,0.0017971633057566,0.0012438938638075214,0.04716031389539568,0.09691542539414534,0.06992809357863086,0.21187228406159164,1.6401084317299017,74.87329309999768,0.01871832327499942
